cusip,name,type,issuedate,maturitydate,originalface
36225BVS4,781525,SP,20021101,20321115,500005000
36225BVT2,781526,SP,20021101,20321115,350005000
36225BVU9,781527,SP,20021101,20321115,1377005000
36225BVX3,781530,SP,20021201,20321215,1100005000
36225BVY1,781531,SP,20021201,20320520,200005000
36225BVZ8,781532,SP,20021201,20320815,30005000
36225BV21,781533,SP,20021201,20321115,1650005000
36225BV39,781534,SP,20021201,20320720,300005000
36225BV47,781535,SP,20021201,20321015,30005000
36225BV54,781536,SP,20021201,20321215,560005000
36225BV62,781537,SP,20021201,20321115,500005000
36225BV70,781538,SP,20021201,20320915,1000005000
36225BV88,781539,SP,20021201,20320715,100005000
36225BWB0,781542,SP,20030101,20330115,225005000
36225BWC8,781543,SP,20030101,20320815,800005000
36225BWF1,781546,SP,20030101,20310920,250005000
36225BWG9,781547,SP,20030101,20330115,500005000
36225BWH7,781548,SP,20030101,20321115,250005000
36225BWJ3,781549,SP,20030101,20321115,1350005000
36225BWK0,781550,SP,20030101,20330115,150005000
36225BWL8,781551,SP,20030101,20330115,250005000
36225BWN4,781553,SP,20030101,20321115,126117015
36225BWR5,781556,SP,20030101,20321115,1000005004
36225BWT1,781558,SP,20030101,20320915,25005000
36225BWV6,781560,SP,20030201,20320815,100005000
36225BWW4,781561,SP,20030201,20321115,250005000
36225BWX2,781562,SP,20030201,20330115,250005000
36225BWZ7,781564,SP,20030201,20330215,700005000
36225BW38,781566,SP,20030201,20330215,100005000
36225BW53,781568,SP,20030201,20321015,250005000
36225BW61,781569,SP,20030201,20321015,200005000
36225BXB9,781574,SP,20030301,20330315,200005000
36225BXC7,781575,SP,20030301,20330115,100005000
36225BXD5,781576,SP,20030301,20330315,100005000
36225BXE3,781577,SP,20030301,20330315,250005000
36225BXF0,781578,SP,20030301,20330315,250005000
36225BXG8,781579,SP,20030301,20330215,100005000
36225BXH6,781580,SP,20030301,20321115,1000005000
36225BXJ2,781581,SP,20030301,20330115,250005000
36225BXK9,781582,SP,20030301,20330315,54073664
36225BXM5,781584,SP,20030401,20320515,100005000
36225BXQ6,781587,SP,20030401,20330215,100005000
36225BXR4,781588,SP,20030401,20330415,1000005000
36225BXS2,781589,SP,20030401,20330415,250005000
36225BXT0,781590,SP,20030401,20330415,1000005000
36225BXU7,781591,SP,20030401,20330415,230005000
36225BXV5,781592,SP,20030401,20330415,200005000
36225BXW3,781593,SP,20030401,20330220,100005000
36225BXX1,781594,SP,20030401,20330115,1000005000
36225BXY9,781595,SP,20030401,20330115,250005000
36225BX29,781597,SP,20030501,20330515,200005000
36225BX37,781598,SP,20030501,20330515,100005000
36225BX60,781601,SP,20030501,20330515,100005000
36225BX78,781602,SP,20030501,20330115,150005000
36225BX86,781603,SP,20030501,20330515,300005000
36225BX94,781604,SP,20030501,20330215,90005000
36225BYA0,781605,SP,20030501,20320815,100005000
36225BYB8,781606,SP,20030501,20330515,450005000
36225BYC6,781607,SP,20030501,20330315,500005000
36225BYD4,781608,SP,20030501,20330515,469005000
36225BYE2,781609,SP,20030501,20320820,50005000
36225BYG7,781611,SP,20030501,20330515,240005000
36225BYJ1,781613,SP,20030501,20330215,100005000
36225BYK8,781614,SP,20030601,20330615,48652236
36225BYL6,781615,SP,20030601,20311120,17167977
36225BYP7,781618,SP,20030601,20321115,11797248
36225BYQ5,781619,SP,20030601,20330615,100005000
36225BYS1,781621,SP,20030601,20330315,48913291
36225BYT9,781622,SP,20030601,20330615,300005000
36225BYU6,781623,SP,20030601,20330615,200005000
36225BYV4,781624,SP,20030601,20330615,100005000
36225BYW2,781625,SP,20030601,20271215,32450048
36225BYX0,781626,SP,20030601,20330615,136920000
36225BYY8,781627,SP,20030601,20330615,117875000
36225BYZ5,781628,SP,20030701,20291215,140261066
36225BY36,781630,SP,20030701,20330715,122005000
36225BY69,781633,SP,20030701,20330615,200005000
36225BY77,781634,SP,20030701,20330415,100005000
36225BY85,781635,SP,20030701,20330315,275005000
36225BY93,781636,SP,20030701,20330715,2700005000
36225BZA9,781637,SP,20030801,20330715,60576160
36225BZF8,781642,SP,20030801,20330820,200005000
36225BZG6,781643,SP,20030801,20330820,200005000
36225BZH4,781644,SP,20030801,20330715,100005000
36225BZJ0,781645,SP,20030801,20330715,50005000
36225BZK7,781646,SP,20030901,20330915,100005000
36225BZL5,781647,SP,20030901,20330915,173005000
36225BZM3,781648,SP,20030901,20330815,400005000
36225BZN1,781649,SP,20030901,20330415,100005000
36225BZP6,781650,SP,20030901,20330815,350087150
36225BZS0,781653,SP,20031001,20330615,100005000
36225BZT8,781654,SP,20031001,20331015,100005000
36225BZU5,781655,SP,20031001,20321115,50005000
36225BZW1,781657,SP,20031001,20331015,60005000
36225BZX9,781658,SP,20031001,20331015,225005000
36225BZY7,781659,SP,20031001,20331015,50005000
36225BZZ4,781660,SP,20031001,20330615,100005000
36225BZ27,781661,SP,20031001,20321115,250005000
36225BZ35,781662,SP,20031001,20331015,200005000
36225BZ43,781663,SP,20031001,20331015,100005000
36225BZ50,781664,SP,20031001,20331015,320005000
36225BZ68,781665,SP,20031001,20331015,50005000
36225BZ76,781666,SP,20031101,20271020,40535249
36225BZ92,781668,SP,20031101,20331115,50005000
36225B2A5,781669,SP,20031101,20331115,40005000
36225B2B3,781670,SP,20031101,20331015,100005000
36225B2C1,781671,SP,20031101,20321015,50005000
36225B2D9,781672,SP,20031101,20331015,50005000
36225B2E7,781673,SP,20031101,20331115,60005000
36225B2G2,781675,SP,20031201,20330115,300005000
36225B2P2,781682,SP,20031201,20331215,200005000
36225B2Q0,781683,SP,20031201,20331215,100005000
36225B2R8,781684,SP,20031201,20331215,100005000
36225B2S6,781685,SP,20031201,20331115,100005000
36225B2T4,781686,SP,20031201,20331015,100005000
36225B2U1,781687,SP,20031201,20331215,460005000
36225B2V9,781688,SP,20031201,20331215,600005000
36225B2W7,781689,SP,20031201,20331215,80005000
36225B2X5,781690,SP,20031201,20331215,1000005000
36225B2Y3,781691,SP,20031201,20331115,100005000
36225B2Z0,781692,SP,20031201,20331215,100005000
36225B3A4,781693,SP,20040101,20331215,100005000
36225B3B2,781694,SP,20040101,20311215,45005000
36225B3C0,781695,SP,20040101,20330915,100005000
36225B3D8,781696,SP,20040101,20330415,200005000
36225B3E6,781697,SP,20040101,20331115,540005000
36225B3F3,781698,SP,20040101,20340115,500005000
36225B3G1,781699,SP,20040101,20331215,13389395
36225B3H9,781700,SP,20040201,20320515,22549825
36225B3J5,781701,SP,20040201,20331215,100005000
36225B3K2,781702,SP,20040201,20331015,100005000
36225B3L0,781703,SP,20040201,20340215,350005000
36225B3M8,781704,SP,20040201,20330415,100005000
36225B3N6,781705,SP,20040201,20331015,400005000
36225B3P1,781706,SP,20040201,20331215,11240528
36225B3Q9,781707,SP,20040201,20340215,700005000
36225B3V8,781712,SP,20040301,20340115,200005000
36225B3W6,781713,SP,20040301,20331115,100005000
36225B4B1,781718,SP,20040301,20340215,200005000
36225B4C9,781719,SP,20040301,20340215,200005000
36225B4D7,781720,SP,20040301,20270920,33023370
36225B4E5,781721,SP,20040301,20270420,10498635
36225B4F2,781722,SP,20040301,20340215,120005000
36225B4G0,781723,SP,20040301,20320915,12611089
36225B4H8,781724,SP,20040301,20331215,522891000
36225B4J4,781725,SP,20040301,20340215,40005000
36225B4N5,781729,SP,20040401,20261215,22724391
36225B4P0,781730,SP,20040401,20340415,50005000
36225B4S4,781733,SP,20040401,20340415,100005000
36225B4T2,781734,SP,20040401,20340415,30005000
36225B4U9,781735,SP,20040401,20340115,100005000
36225B4V7,781736,SP,20040401,20340415,50005000
36225B4W5,781737,SP,20040401,20340415,730489000
36225B5A2,781741,SP,20040501,20340115,105636831
36225B5E4,781745,SP,20040501,20340515,75005000
36225B5F1,781746,SP,20040501,20340515,380005000
36225B5G9,781747,SP,20040501,20340115,200005000
36225B5H7,781748,SP,20040501,20340215,200005000
36225B5J3,781749,SP,20040501,20340520,200005000
36225B5K0,781750,SP,20040501,20340315,100005000
36225B5L8,781751,SP,20040501,20340215,100005000
36225B5U8,781759,SP,20040601,20340615,200005000
36225B5V6,781760,SP,20040601,20340615,25005000
36225B5X2,781762,SP,20040701,20340415,11222633
36225B5Z7,781764,SP,20040701,20340720,2200005000
36225B6A1,781765,SP,20040701,20340715,100005000
36225B6B9,781766,SP,20040701,20340715,100005000
36225B6E3,781769,SP,20040701,20331115,335061660
36225B6F0,781770,SP,20040701,20340715,100005000
36225B6G8,781771,SP,20040701,20340415,200005000
36225B6H6,781772,SP,20040701,20340415,200005000
36225B6J2,781773,SP,20040701,20340415,100005000
36225B6K9,781774,SP,20040701,20340515,200005000
36225B6L7,781775,SP,20040701,20340515,100005000
36225B6M5,781776,SP,20040701,20340715,95005000
36225B6N3,781777,SP,20040701,20340715,300005000
36225B6P8,781778,SP,20040701,20331115,270005000
36225B6R4,781780,SP,20040801,20301215,14551687
36225B6V5,781784,SP,20040801,20340815,100005000
36225B6W3,781785,SP,20040801,20340815,10005000
36225B6X1,781786,SP,20040801,20340815,300005000
36225B6Y9,781787,SP,20040801,20340815,100005000
36225B6Z6,781788,SP,20040801,20330815,12039477
36225B7B8,781790,SP,20040901,20340815,190005000
36225B7C6,781791,SP,20040901,20340415,13457265
36225B7D4,781792,SP,20040901,20340215,11706198
36225B7G7,781795,SP,20040901,20340715,250005000
36225B7J1,781797,SP,20040901,20340815,48005000
36225B7K8,781798,SP,20040901,20340715,200005000
36225B7L6,781799,SP,20040901,20340915,100005000
36225B7M4,781800,SP,20040901,20340615,200005000
36241KAA6,781801,SP,20040901,20340815,100005000
36241KAB4,781802,SP,20040901,20331215,103005000
36241KAC2,781803,SP,20040901,20340415,12162860
36241KAD0,781804,SP,20041001,20340915,118120321
36241KAE8,781805,SP,20041001,20340415,10228941
36241KAG3,781807,SP,20041001,20340915,75005000
36241KAK4,781810,SP,20041001,20341015,122905000
36241KAL2,781811,SP,20041001,20341015,1080005000
36241KAM0,781812,SP,20041001,20330315,11700000
36241KAN8,781813,SP,20041001,20341015,200005000
36241KAP3,781814,SP,20041001,20341015,500005000
36241KAQ1,781815,SP,20041001,20341015,200005000
36241KAR9,781816,SP,20041001,20340815,600005000
36241KAT5,781818,SP,20041001,20330915,10509293
36241KAU2,781819,SP,20041101,20341015,100005000
36241KAZ1,781824,SP,20041101,20341115,100005000
36241KA24,781825,SP,20041101,20341115,100005000
36241KA32,781826,SP,20041101,20341115,117005000
36241KA65,781829,SP,20041101,20341115,50005000
36241KA73,781830,SP,20041101,20341115,200005000
36241KA81,781831,SP,20041101,20341120,100005000
36241KBA5,781833,SP,20041101,20341115,100005000
36241KBB3,781834,SP,20041101,20340915,100005000
36241KBC1,781835,SP,20041101,20341115,100005000
36241KBD9,781836,SP,20041201,20331015,82609686
36241KBE7,781837,SP,20041201,20340715,30135476
36241KBF4,781838,SP,20041201,20291215,10581082
36241KBH0,781840,SP,20041201,20340915,200005000
36241KBJ6,781841,SP,20041201,20341115,12207286
36241KBK3,781842,SP,20041201,20301215,10435961
36241KBL1,781843,SP,20041201,20281115,10555512
36241KBM9,781844,SP,20041201,20320315,80838815
36241KBP2,781846,SP,20041201,20340915,200005000
36241KBQ0,781847,SP,20041201,20341215,100005000
36241KBR8,781848,SP,20041201,20341015,100023782
36241KBS6,781849,SP,20041201,20341115,100005000
36241KBT4,781850,SP,20041201,20340815,104027696
36241KBU1,781851,SP,20041201,20281215,10007411
36241KBW7,781853,SP,20041201,20280915,25011645
36241KBX5,781854,SP,20041201,20320815,50009519
36241KBY3,781855,SP,20050101,20341115,200005000
36241KBZ0,781856,SP,20050101,20340815,103330000
36241KB23,781857,SP,20050101,20341115,100005000
36241KB31,781858,SP,20050101,20350115,200005000
36241KB49,781859,SP,20050101,20350120,200005000
36241KB56,781860,SP,20050101,20341215,200005000
36241KB64,781861,SP,20050101,20350115,200005000
36241KB72,781862,SP,20050101,20350115,200005000
36241KCD8,781868,SP,20050101,20341115,200005000
36241KCE6,781869,SP,20050101,20341015,100005000
36241KCF3,781870,SP,20050101,20341215,100005000
36241KCG1,781871,SP,20050201,20350220,160284391
36241KCH9,781872,SP,20050201,20350215,30005000
36241KCJ5,781873,SP,20050201,20350215,300005000
36241KCK2,781874,SP,20050201,20340815,13139000
36241KCL0,781875,SP,20050201,20350115,100005000
36241KCM8,781876,SP,20050201,20341215,100005450
36241KCN6,781877,SP,20050201,20350215,500005000
36241KCP1,781878,SP,20050301,20350115,136783867
36241KCQ9,781879,SP,20050301,20341215,50005000
36241KCS5,781881,SP,20050301,20350315,100005000
36241KCT3,781882,SP,20050301,20300315,10118587
36241KCU0,781883,SP,20050301,20300315,10120789
36241KCV8,781884,SP,20050301,20300415,10125961
36241KCW6,781885,SP,20050301,20350315,110005000
36241KCX4,781886,SP,20050301,20350315,75005000
36241KCY2,781887,SP,20050301,20350315,125005000
36241KC22,781889,SP,20050301,20350315,75005000
36241KC30,781890,SP,20050301,20350315,100005000
36241KC48,781891,SP,20050301,20340315,11706316
36241KC55,781892,SP,20050301,20340120,100126360
36241KC63,781893,SP,20050401,20331015,54207765
36241KC71,781894,SP,20050401,20321215,101688263
36241KC89,781895,SP,20050401,20340715,71972982
36241KC97,781896,SP,20050401,20321115,55079438
36241KDA3,781897,SP,20050401,20331015,96823202
36241KDB1,781898,SP,20050401,20340520,12335440
36241KDC9,781899,SP,20050401,20341120,217734883
36241KDD7,781900,SP,20050401,20341120,94763423
36241KDE5,781901,SP,20050401,20331115,12576830
36241KDF2,781902,SP,20050401,20350215,103183994
36241KDH8,781904,SP,20050401,20350415,100005000
36241KDJ4,781905,SP,20050401,20350415,100005000
36241KDK1,781906,SP,20050401,20350415,300005000
36241KDL9,781907,SP,20050401,20330415,10148139
36241KDM7,781908,SP,20050401,20350415,120005000
36241KDP0,781910,SP,20050401,20330815,40699475
36241KDQ8,781911,SP,20050401,20341015,67472174
36241KDR6,781912,SP,20050401,20341115,42068167
36241KDS4,781913,SP,20050401,20350320,200005000
36241KDT2,781914,SP,20050401,20350415,109319408
36241KDU9,781915,SP,20050401,20340915,20526620
36241KDV7,781916,SP,20050401,20320315,18967062
36241KDW5,781917,SP,20050401,20341220,200005000
36241KDX3,781918,SP,20050401,20350415,100005000
36241KDZ8,781920,SP,20050501,20350515,500005000
36241KD21,781921,SP,20050501,20350515,115005000
36241KD39,781922,SP,20050501,20350315,200005000
36241KD47,781923,SP,20050501,20350215,100005000
36241KD54,781924,SP,20050501,20350515,50005000
36241KD62,781925,SP,20050601,20301115,11433983
36241KD96,781928,SP,20050601,20350315,30005000
36241KEA2,781929,SP,20050601,20350615,100005000
36241KEB0,781930,SP,20050601,20350615,56005000
36241KEC8,781931,SP,20050601,20350515,200005000
36241KED6,781932,SP,20050601,20350315,14005000
36241KEE4,781933,SP,20050601,20350615,100005000
36241KEF1,781934,SP,20050601,20350615,100005000
36241KEG9,781935,SP,20050601,20340615,100005000
36241KEH7,781936,SP,20050601,20350615,75005000
36241KEJ3,781937,SP,20050601,20350415,220005000
36241KEK0,781938,SP,20050701,20350615,108193444
36241KEL8,781939,SP,20050701,20340715,163716736
36241KEN4,781941,SP,20050701,20350315,126120163
36241KER5,781944,SP,20050701,20350715,155005000
36241KES3,781945,SP,20050701,20350720,200005000
36241KET1,781946,SP,20050701,20350715,150005000
36241KEU8,781947,SP,20050701,20350715,175005000
36241KEV6,781948,SP,20050701,20350515,25005000
36241KEW4,781949,SP,20050701,20350615,100005000
36241KEX2,781950,SP,20050701,20350715,100005000
36241KEY0,781951,SP,20050701,20350715,300005000
36241KEZ7,781952,SP,20050701,20350715,100005000
36241KE20,781953,SP,20050701,20350715,150005000
36241KE38,781954,SP,20050701,20350715,200005000
36241KE46,781955,SP,20050701,20350720,100005000
36241KE53,781956,SP,20050701,20350720,111641505
36241KE61,781957,SP,20050701,20350715,50005000
36241KE79,781958,SP,20050701,20350715,130005000
36241KE87,781959,SP,20050701,20350715,200005000
36241KE95,781960,SP,20050701,20350215,100005000
36241KFA1,781961,SP,20050701,20350715,152005000
36241KFB9,781962,SP,20050701,20341020,58203171
36241KFC7,781963,SP,20050701,20350615,17518406
36241KFD5,781964,SP,20050801,20350715,100005000
36241KFE3,781965,SP,20050801,20350715,80005000
36241KFF0,781966,SP,20050801,20350815,100005000
36241KFG8,781967,SP,20050801,20350815,120005000
36241KFH6,781968,SP,20050801,20350815,190005000
36241KFJ2,781969,SP,20050801,20350815,220005000
36241KFK9,781970,SP,20050801,20350815,120005000
36241KFL7,781971,SP,20050801,20350315,30005000
36241KFM5,781972,SP,20050801,20350815,30005000
36241KFN3,781973,SP,20050801,20350815,30005000
36241KFP8,781974,SP,20050801,20350815,120005000
36241KFQ6,781975,SP,20050801,20350815,60005000
36241KFR4,781976,SP,20050801,20350215,132005000
36241KFS2,781977,SP,20050801,20350815,30005000
36241KFT0,781978,SP,20050801,20350715,30005000
36241KFU7,781979,SP,20050801,20350820,166853523
36241KFV5,781980,SP,20050801,20341215,100622619
36241KFX1,781982,SP,20050901,20350815,101070505
36241KFY9,781983,SP,20050901,20350815,30005000
36241KF29,781985,SP,20050901,20350720,100005000
36241KF37,781986,SP,20050901,20350915,200005000
36241KF45,781987,SP,20051001,20351015,603005000
36241KF52,781988,SP,20051001,20351015,500005000
36241KF60,781989,SP,20051001,20351015,200005000
36241KF78,781990,SP,20051001,20351015,46999995
36241KF86,781991,SP,20051001,20310915,75276958
36241KF94,781992,SP,20051001,20351015,150005000
36241KGA0,781993,SP,20051001,20351015,51222745
36241KGB8,781994,SP,20051101,20331115,172867789
36241KGC6,781995,SP,20051101,20351015,17380317
36241KGD4,781996,SP,20051101,20350920,10290211
36241KGE2,781997,SP,20051101,20301115,10054540
36241KGF9,781998,SP,20051101,20351120,200005000
36241KGG7,781999,SP,20051101,20351115,128610799
36241KGH5,782000,SP,20051101,20241215,11315901
36241KGJ1,782001,SP,20051101,20351115,56999998
36241KGK8,782002,SP,20051101,20351115,10005000
36241KGL6,782003,SP,20051201,20351215,100005000
36241KGM4,782004,SP,20051201,20351215,100005000
36241KGN2,782005,SP,20051201,20351215,100005000
36241KGP7,782006,SP,20051201,20351215,50005000
36241KGQ5,782007,SP,20051201,20351215,125005000
36241KGR3,782008,SP,20051201,20351215,100005000
36241KGS1,782009,SP,20051201,20350915,100005000
36241KGT9,782010,SP,20051201,20351215,100005000
36241KGU6,782011,SP,20051201,20351215,100005000
36241KGV4,782012,SP,20051201,20351215,100005000
36241KGW2,782013,SP,20051201,20351215,25705000
36241KGX0,782014,SP,20051201,20351215,100005000
36241KGZ5,782016,SP,20051201,20351215,51005000
36241KG36,782018,SP,20051201,20350615,21675621
36241KG44,782019,SP,20051201,20351215,100005000
36241KG51,782020,SP,20051201,20351215,25005000
36241KG69,782021,SP,20051201,20340915,15906557
36241KG77,782022,SP,20051201,20301215,10184245
36241KG85,782023,SP,20051201,20281215,10326994
36241KG93,782024,SP,20060101,20301215,29360231
36241KHA9,782025,SP,20060101,20351215,105442954
36241KHB7,782026,SP,20060101,20271215,22844902
