cmo,cusip,faceincmo,date
2024-149-5,3618HK2R3, 279891.00,2024-09-01
2024-149-5,3618HKGR8, 274990.00,2024-09-01
2024-149-5,3618HLCK5, 209850.00,2024-09-01
2024-149-5,3618HLCQ2, 225887.00,2024-09-01
2024-149-5,3618HLD24, 383238.00,2024-09-01
2024-149-5,3618HMFK0, 269399.00,2024-09-01
2024-149-5,3618HMJJ9, 345174.00,2024-09-01
2024-149-5,3618HNE45, 510572.00,2024-09-01
2024-149-5,3618HNFF9, 296084.00,2024-09-01
2024-149-5,3618HNMZ7, 164858.00,2024-09-01
2024-149-5,3618HPWY4, 391193.00,2024-09-01
2024-149-5,3618HRAA6, 1410112.00,2024-09-01
2024-149-5,3618HRAQ1, 877618.00,2024-09-01
2024-149-5,3618HSD45, 174721.00,2024-09-01
2024-149-5,3618HSD60, 296652.00,2024-09-01
2024-149-5,3618HSD78, 210366.00,2024-09-01
2024-149-5,3618HSD86, 342775.00,2024-09-01
2024-149-5,3618HSNJ1, 985060.00,2024-09-01
2024-149-5,3618HSSH0, 275609.00,2024-09-01
2024-149-5,3618HTJD7, 1728293.00,2024-09-01
2024-149-5,3618HTJV7, 1296183.00,2024-09-01
2024-149-5,3618HUS36, 463972.00,2024-09-01
2024-149-5,3618HVEV7, 170010.00,2024-09-01
2024-149-5,3618HVQN2, 1425823.00,2024-09-01
2024-149-5,3618HVQP7, 208562.00,2024-09-01
2024-149-5,3618HXA88, 963939.00,2024-09-01
2024-149-5,3618HY6H1, 1695539.00,2024-09-01
2024-149-5,3618HYDF7, 723799.00,2024-09-01
2024-149-5,3618HYDG5, 859081.00,2024-09-01
2024-149-5,3618HYZU0, 221818.00,2024-09-01
2024-149-5,3618J1A52, 650181.00,2024-09-01
2024-149-5,3618J2NH0, 458088.00,2024-09-01
2024-149-5,3618J2NJ6, 903871.00,2024-09-01
2024-149-5,3618J2NK3, 596180.00,2024-09-01
2024-149-5,3618J2WY3, 384016.00,2024-09-01
2024-149-5,3618J6LE0, 356532.00,2024-09-01
2024-149-5,3618J6MS8, 219263.00,2024-09-01
2024-149-5,3618J7DE7, 326288.00,2024-09-01
2024-149-5,3618JBKW0, 593312.00,2024-09-01
2024-149-5,3618JBKX8, 915479.00,2024-09-01
2024-149-5,3618JBKY6, 1173053.00,2024-09-01
2024-149-5,3618JBKZ3, 1782192.00,2024-09-01
2024-149-5,3618JFMP4, 250241.00,2024-09-01
2024-149-5,3618JFMQ2, 268188.00,2024-09-01
2024-149-5,3618JFMR0, 1175904.00,2024-09-01
2024-149-5,3618JFMS8, 1824903.00,2024-09-01
2024-149-5,3618JFMT6, 2681521.00,2024-09-01
2024-149-5,3622ACEG1, 3490061.00,2024-09-01
2024-149-5,3622ACNP1, 18663.00,2024-09-01
2024-149-5,3622ACPQ7, 1582183.00,2024-09-01
2024-149-5,3622ADF29, 5190754.00,2024-09-01
2024-149-5,3622ADF37, 10160100.00,2024-09-01
2024-149-5,3622ADF45, 21276347.00,2024-09-01
2024-149-T,36180AAC7, 50000.00,2024-09-01
2024-151-1,3618HXHM0, 9380449.00,2024-09-01
2024-151-1,3618HXJQ9, 10000000.00,2024-09-01
2024-151-1,3618J6ZU9, 641592.00,2024-09-01
2024-151-2,3618J2RF0, 2844824.00,2024-09-01
2024-151-2,3618JBHV6, 8042117.00,2024-09-01
2024-151-2,3622ADHG6, 139321316.00,2024-09-01
2024-151-3,3618GSHT7, 2183868.00,2024-09-01
2024-151-3,3618HF7M0, 823897.00,2024-09-01
2024-151-3,3618HKS46, 1807085.00,2024-09-01
2024-151-3,3618HTXJ8, 2160121.00,2024-09-01
2024-151-3,3618J13T8, 1127381.00,2024-09-01
2024-151-3,3618J7DC1, 1259818.00,2024-09-01
2024-151-3,3618JACJ0, 1895105.00,2024-09-01
2024-151-4,3618GEGS1, 2044945.00,2024-09-01
2024-151-4,3618GSJC2, 2202310.00,2024-09-01
2024-151-4,3618GYAY0, 4236757.00,2024-09-01
2024-151-4,3618H54R4, 15152332.00,2024-09-01
2024-151-4,3618H56B7, 5302801.00,2024-09-01
2024-151-4,3618H56C5, 3687235.00,2024-09-01
2024-151-4,3618HEE37, 2609703.00,2024-09-01
2024-151-4,3618HEKC0, 39267685.00,2024-09-01
2024-151-4,3618HL4F5, 2908471.00,2024-09-01
2024-151-4,3618HL4L2, 8211521.00,2024-09-01
2024-151-4,3618HQ2E9, 1674484.00,2024-09-01
2024-151-4,3618HUS85, 1853747.00,2024-09-01
2024-151-4,3618HYHD8, 1268857.00,2024-09-01
2024-151-4,3618HYHE6, 1533763.00,2024-09-01
2024-151-4,3618J1Q22, 4646480.00,2024-09-01
2024-151-4,3618J2NN7, 14693412.00,2024-09-01
2024-151-4,3618J3QM4, 1300737.00,2024-09-01
2024-151-4,3618J9RY4, 1449216.00,2024-09-01
2024-151-4,3618JACB7, 6282864.00,2024-09-01
2024-151-5,38384QB56, 40164362.00,2024-09-01
2024-151-5,38384QA81, 22500000.00,2024-09-01
2024-151-5,38384QG69, 25000000.00,2024-09-01
2024-151-6A,3617LTPS4, 1120136.00,2024-09-01
2024-151-6A,3618GSHX8, 12722185.00,2024-09-01
2024-151-6A,3618GV6P0, 1140457.00,2024-09-01
2024-151-6A,3618HAN50, 13061090.00,2024-09-01
2024-151-6A,3618HKL50, 5043321.00,2024-09-01
2024-151-6A,3618HKLX9, 10241376.00,2024-09-01
2024-151-6A,3618HKTH6, 7119506.00,2024-09-01
2024-151-6A,3618HKTX1, 20177491.00,2024-09-01
2024-151-6A,3618HKV75, 1135641.00,2024-09-01
2024-151-6A,3618HMQ85, 1083318.00,2024-09-01
2024-151-6A,3618HMR35, 7945493.00,2024-09-01
2024-151-6A,3618HMRG6, 1303626.00,2024-09-01
2024-151-6A,3618HQUL2, 2106602.00,2024-09-01
2024-151-6A,3618HQUM0, 5962431.00,2024-09-01
2024-151-6A,3618HQUN8, 7813779.00,2024-09-01
2024-151-6A,3618HQUP3, 2858058.00,2024-09-01
2024-151-6A,3618HQUQ1, 1701716.00,2024-09-01
2024-151-6A,3618HSXG6, 2040741.00,2024-09-01
2024-151-6A,3618HSXP6, 1253695.00,2024-09-01
2024-151-6A,3618HTHL1, 1401204.00,2024-09-01
2024-151-6A,3618HU2M2, 2697887.00,2024-09-01
2024-151-6A,3618HXM36, 10249943.00,2024-09-01
2024-151-6A,3618J1MH3, 1250196.00,2024-09-01
2024-151-6A,3618J25B3, 2912929.00,2024-09-01
2024-151-6A,3618J2RT0, 11087242.00,2024-09-01
2024-151-6A,3618J2S44, 12199553.00,2024-09-01
2024-151-6A,3618J3SC4, 4915652.00,2024-09-01
2024-151-6A,3618J4AS6, 5161675.00,2024-09-01
2024-151-6A,3618J4AT4, 7090220.00,2024-09-01
2024-151-6A,3618J4AV9, 6178873.00,2024-09-01
2024-151-6A,3618J4B30, 4483878.00,2024-09-01
2024-151-6A,3618J4B48, 3094574.00,2024-09-01
2024-151-6A,3618J7BV1, 1165022.00,2024-09-01
2024-151-6A,3618J7ZD5, 5691943.00,2024-09-01
2024-151-6A,3618J7ZE3, 7892606.00,2024-09-01
2024-151-6A,3618J7ZF0, 9483714.00,2024-09-01
2024-151-6A,3618J9W51, 1445497.00,2024-09-01
2024-151-6A,3618JB6E6, 2348043.00,2024-09-01
2024-151-6A,3618JBHY0, 691520.00,2024-09-01
2024-151-6A,3618JBJ28, 10952473.00,2024-09-01
2024-151-6A,3618JCBF5, 10037196.00,2024-09-01
2024-151-6A,3618JCBG3, 11941797.00,2024-09-01
2024-151-6A,3618JCCQ0, 5014706.00,2024-09-01
2024-151-6A,3618JCCR8, 9986219.00,2024-09-01
2024-151-6A,3618JCCS6, 4975843.00,2024-09-01
2024-151-6B,3617VAFQ9, 1129586.00,2024-09-01
2024-151-6B,3618GJ5N3, 2151481.00,2024-09-01
2024-151-6B,3618GM4G2, 1279690.00,2024-09-01
2024-151-6B,3618GVCB4, 1325357.00,2024-09-01
2024-151-6B,3618H4EH8, 1406406.00,2024-09-01
2024-151-6B,3618H6TR5, 1377788.00,2024-09-01
2024-151-6B,3618H6TS3, 1270036.00,2024-09-01
2024-151-6B,3618H7ZH8, 2833921.00,2024-09-01
2024-151-6B,3618HA5J0, 2213378.00,2024-09-01
2024-151-6B,3618HAPA7, 5050296.00,2024-09-01
2024-151-6B,3618HAQE8, 111386.00,2024-09-01
2024-151-6B,3618HEKG1, 2443313.00,2024-09-01
2024-151-6B,3618HELK1, 2030443.00,2024-09-01
2024-151-6B,3618HELL9, 1297991.00,2024-09-01
2024-151-6B,3618HFJS4, 1425832.00,2024-09-01
2024-151-6B,3618HFJT2, 1117954.00,2024-09-01
2024-151-6B,3618HFJU9, 3750438.00,2024-09-01
2024-151-6B,3618HHEP1, 1449215.00,2024-09-01
2024-151-6B,3618HKAB9, 2136515.00,2024-09-01
2024-151-6B,3618HKCY7, 1675356.00,2024-09-01
2024-151-6B,3618HKSH7, 5024307.00,2024-09-01
2024-151-6B,3618HKTC7, 6132153.00,2024-09-01
2024-151-6B,3618HKU43, 8081950.00,2024-09-01
2024-151-6B,3618HL4N8, 1406310.00,2024-09-01
2024-151-6B,3618HL4P3, 2467908.00,2024-09-01
2024-151-6B,3618HLFN6, 1002312.00,2024-09-01
2024-151-6B,3618HMR27, 5050440.00,2024-09-01
2024-151-6B,3618HNQB6, 1065293.00,2024-09-01
2024-151-6B,3618HNYW1, 1057330.00,2024-09-01
2024-151-6B,3618HQ2H2, 1163729.00,2024-09-01
2024-151-6B,3618HQUJ7, 2280208.00,2024-09-01
2024-151-6B,3618HQUK4, 1126771.00,2024-09-01
2024-151-6B,3618HQVX5, 2258362.00,2024-09-01
2024-151-6B,3618HSHD1, 1349306.00,2024-09-01
2024-151-6B,3618HSHE9, 1172544.00,2024-09-01
2024-151-6B,3618HSQ66, 1007967.00,2024-09-01
2024-151-6B,3618HSR73, 6917051.00,2024-09-01
2024-151-6B,3618HSR81, 3947064.00,2024-09-01
2024-151-6B,3618HSRC2, 1067648.00,2024-09-01
2024-151-6B,3618HSRF5, 1011499.00,2024-09-01
2024-151-6B,3618HSRY4, 1053048.00,2024-09-01
2024-151-6B,3618HST22, 2664707.00,2024-09-01
2024-151-6B,3618HSUW4, 1083595.00,2024-09-01
2024-151-6B,3618HSUX2, 1125623.00,2024-09-01
2024-151-6B,3618HSXN1, 1568597.00,2024-09-01
2024-151-6B,3618HTT46, 1068995.00,2024-09-01
2024-151-6B,3618HTUD4, 1304994.00,2024-09-01
2024-151-6B,3618HUCS8, 2055824.00,2024-09-01
2024-151-6B,3618HUFD8, 1513655.00,2024-09-01
2024-151-6B,3618HVB24, 1018032.00,2024-09-01
2024-151-6B,3618HXHH1, 1217353.00,2024-09-01
2024-151-6B,3618HXHK4, 1176212.00,2024-09-01
2024-151-6B,3618HXHP3, 3801779.00,2024-09-01
2024-151-6B,3618HYDH3, 1792389.00,2024-09-01
2024-151-6B,3618HYS95, 1006610.00,2024-09-01
2024-151-6B,3618HYTA1, 2232996.00,2024-09-01
2024-151-6B,3618HYY23, 1640007.00,2024-09-01
2024-151-6B,3618HYY31, 1548001.00,2024-09-01
2024-151-6B,3618J0UQ6, 6279173.00,2024-09-01
2024-151-6B,3618J1BL6, 3712954.00,2024-09-01
2024-151-6B,3618J24Z1, 2084375.00,2024-09-01
2024-151-6B,3618J2C25, 1957522.00,2024-09-01
2024-151-6B,3618J2C33, 2440630.00,2024-09-01
2024-151-6B,3618J2CZ2, 1473103.00,2024-09-01
2024-151-6B,3618J2JK8, 1538177.00,2024-09-01
2024-151-6B,3618J2K75, 1281763.00,2024-09-01
2024-151-6B,3618J2LN9, 2433138.00,2024-09-01
2024-151-6B,3618J2LP4, 3715635.00,2024-09-01
2024-151-6B,3618J2NU1, 2090595.00,2024-09-01
2024-151-6B,3618J2PT2, 1298592.00,2024-09-01
2024-151-6B,3618J2PU9, 6498200.00,2024-09-01
2024-151-6B,3618J2PV7, 8022468.00,2024-09-01
2024-151-6B,3618J2RQ6, 2339169.00,2024-09-01
2024-151-6B,3618J2RR4, 4541091.00,2024-09-01
2024-151-6B,3618J2S28, 4331992.00,2024-09-01
2024-151-6B,3618J2SY8, 1186570.00,2024-09-01
2024-151-6B,3618J2SZ5, 2185736.00,2024-09-01
2024-151-6B,3618J2YQ8, 2744265.00,2024-09-01
2024-151-6B,3618J3QQ5, 1173542.00,2024-09-01
2024-151-6B,3618J3S26, 1871618.00,2024-09-01
2024-151-6B,3618J4AW7, 4234742.00,2024-09-01
2024-151-6B,3618J4AX5, 2977251.00,2024-09-01
2024-151-6B,3618J4BS5, 2919133.00,2024-09-01
2024-151-6B,3618J8WB0, 1141308.00,2024-09-01
2024-151-6B,3618J9RW8, 1255879.00,2024-09-01
2024-151-6B,3618J9WV4, 1142224.00,2024-09-01
2024-151-6B,3618JBYY1, 2009649.00,2024-09-01
2024-151-7,3618A03D4, 2070447.00,2024-09-01
2024-151-7,3618A3C71, 1765359.00,2024-09-01
2024-151-7,3618A3DP0, 486597.00,2024-09-01
2024-151-7,3618ACQG6, 2053104.00,2024-09-01
2024-151-7,3618AGS59, 1066036.00,2024-09-01
2024-151-7,3618AP2S7, 2039827.00,2024-09-01
2024-151-7,3618AQ4Y0, 2706181.00,2024-09-01
2024-151-7,3618AXT44, 2801417.00,2024-09-01
2024-151-7,3618B6R85, 2559553.00,2024-09-01
2024-151-7,3618B6TT7, 829099.00,2024-09-01
2024-151-7,3618BCJJ7, 7301204.00,2024-09-01
2024-151-7,3618BCJN8, 713652.00,2024-09-01
2024-151-7,3618BKMR7, 2446331.00,2024-09-01
2024-151-7,3618BKMW6, 3908597.00,2024-09-01
2024-151-7,3618BKNK1, 5608237.00,2024-09-01
2024-151-7,3618BSZU9, 5010465.00,2024-09-01
2024-151-7,3618BV3G8, 2166891.00,2024-09-01
2024-151-7,3618BVV77, 3528569.00,2024-09-01
2024-151-7,3618F3QN6, 1746016.00,2024-09-01
2024-151-7,3618F6XJ0, 12351601.00,2024-09-01
2024-151-7,3618FSWY0, 1811115.00,2024-09-01
2024-151-7,3618GCU42, 3295524.00,2024-09-01
2024-151-7,3618GCUB6, 2481849.00,2024-09-01
2024-151-7,3618GCUV2, 2531333.00,2024-09-01
2024-151-7,3618GCVA7, 1626229.00,2024-09-01
2024-151-7,3618GGG80, 2778872.00,2024-09-01
2024-151-7,3618GGP56, 3059766.00,2024-09-01
2024-151-7,3618HUWR8, 937824.00,2024-09-01
2024-151-8,38384UP94, 20066735.00,2024-09-01
2024-151-9,3618F4D65, 140464.00,2024-09-01
2024-151-9,3618GFYJ8, 1139901.00,2024-09-01
2024-151-9,3618GSQT7, 275446.00,2024-09-01
2024-151-9,3618H6T53, 1736442.00,2024-09-01
2024-151-9,3618HA4W2, 231145.00,2024-09-01
2024-151-9,3618HAM36, 20781847.00,2024-09-01
2024-151-9,3618HGAN2, 603613.00,2024-09-01
2024-151-9,3618HK2N2, 69276.00,2024-09-01
2024-151-9,3618HKXK4, 422600.00,2024-09-01
2024-151-9,3618HNSH1, 381043.00,2024-09-01
2024-151-9,3618HQX39, 481442.00,2024-09-01
2024-151-9,3618HSPY6, 2050755.00,2024-09-01
2024-151-9,3618HSPZ3, 62592.00,2024-09-01
2024-151-9,3618HTAN4, 2314644.00,2024-09-01
2024-151-9,3618HTAR5, 2312171.00,2024-09-01
2024-151-9,3618HTAR5, 11147515.00,2024-09-01
2024-151-9,3618HTMX9, 76723.00,2024-09-01
2024-151-9,3618HTSQ8, 314530.00,2024-09-01
2024-151-9,3618HUPK1, 3807651.00,2024-09-01
2024-151-9,3618HUX55, 704039.00,2024-09-01
2024-151-9,3618HXHA6, 135550.00,2024-09-01
2024-151-9,3618HYHL0, 1944663.00,2024-09-01
2024-151-9,3618J0QV0, 190408.00,2024-09-01
2024-151-9,3618J0RD9, 3582682.00,2024-09-01
2024-151-9,3618J1JY0, 233138.00,2024-09-01
2024-151-9,3618J1K69, 550508.00,2024-09-01
2024-151-9,3618J1LW1, 257079.00,2024-09-01
2024-151-9,3618J2UD1, 7456243.00,2024-09-01
2024-151-9,3618J6HC9, 768225.00,2024-09-01
2024-151-9,3618J6JR4, 258915.00,2024-09-01
2024-151-9,3618J93R5, 328685.00,2024-09-01
2024-151-9,3618J9HA7, 933854.00,2024-09-01
2024-151-9,3618J9J49, 981290.00,2024-09-01
2024-151-9,3618J9JG2, 1483089.00,2024-09-01
2024-151-9,3618J9KC9, 510337.00,2024-09-01
2024-151-9,3618J9KE5, 2866434.00,2024-09-01
2024-151-9,3618J9KK1, 278784.00,2024-09-01
2024-151-9,3618JATH6, 4841739.00,2024-09-01
2024-151-9,3618JB3T6, 5676792.00,2024-09-01
2024-151-9,3618JC2S7, 224734.00,2024-09-01
2024-151-9,3618JCNH8, 268297.00,2024-09-01
2024-151-9,3618JCNU9, 245354.00,2024-09-01
2024-151-9,3618JCNV7, 823130.00,2024-09-01
2024-151-9,3618JCPH6, 266049.00,2024-09-01
2024-151-9,3618JECS2, 6197957.00,2024-09-01
2024-151-9,3618JEYN9, 461669.00,2024-09-01
2024-151-9,3618JFJ29, 836854.00,2024-09-01
2024-151-9,3618JFMB5, 4951305.00,2024-09-01
2024-151-9,3618JFMC3, 4008087.00,2024-09-01
2024-151-9,3618JJWD2, 1370603.00,2024-09-01
2024-151-9,3618JKBF7, 485175.00,2024-09-01
2024-151-10,3618H7GT3, 2765320.00,2024-09-01
2024-151-10,3618HF7G3, 26931584.00,2024-09-01
2024-151-10,3618HMFM6, 1173068.00,2024-09-01
2024-151-10,3618HML56, 29641411.00,2024-09-01
2024-151-10,3618HNNB9, 2946141.00,2024-09-01
2024-151-10,3618HNW45, 5840801.00,2024-09-01
2024-151-10,3618HSMC7, 15588018.00,2024-09-01
2024-151-10,3618HSRS7, 4077884.00,2024-09-01
2024-151-10,3618HUWA5, 2834395.00,2024-09-01
2024-151-10,3618HYE25, 2799950.00,2024-09-01
2024-151-10,3618J0H81, 10673897.00,2024-09-01
2024-151-10,3618J0H99, 13933844.00,2024-09-01
2024-151-10,3618J1MP5, 8350659.00,2024-09-01
2024-151-10,3618J2CH2, 12239269.00,2024-09-01
2024-151-10,3618J3ND7, 1599320.00,2024-09-01
2024-151-10,3618J3S42, 24000000.00,2024-09-01
2024-151-10,3618J7S92, 1896868.00,2024-09-01
2024-151-10,3618J9A63, 2827297.00,2024-09-01
2024-151-10,3618J9L46, 7061345.00,2024-09-01
2024-151-10,3618J9MG8, 24185440.00,2024-09-01
2024-151-10,3618J9QX7, 1671880.00,2024-09-01
2024-151-10,3618J9QY5, 2868599.00,2024-09-01
2024-151-10,3618JB6F3, 2226202.00,2024-09-01
2024-151-10,3618JBQJ3, 6731962.00,2024-09-01
2024-151-10,3618JBQK0, 4456609.00,2024-09-01
2024-151-10,3618JC3B3, 1154658.00,2024-09-01
2024-151-10,3618JC3C1, 1147258.00,2024-09-01
2024-151-10,3618JCCT4, 10045160.00,2024-09-01
2024-151-10,3618JE2M6, 5370142.00,2024-09-01
2024-151-10,3618JFD41, 9971645.00,2024-09-01
2024-151-10,3618JFXH0, 3141402.00,2024-09-01
2024-151-11,3618GSJG3, 1553651.00,2024-09-01
2024-151-11,3618HL4Y4, 1073119.00,2024-09-01
2024-151-11,3618HMQ28, 2107472.00,2024-09-01
2024-151-11,3618HPZE5, 1124175.00,2024-09-01
2024-151-11,3618HSXQ4, 1602810.00,2024-09-01
2024-151-11,3618HVR92, 8120085.00,2024-09-01
2024-151-11,3618HWFA0, 1186170.00,2024-09-01
2024-151-11,3618J0HS7, 2304788.00,2024-09-01
2024-151-11,3618J2P62, 2810203.00,2024-09-01
2024-151-11,3618J2P88, 3099340.00,2024-09-01
2024-151-11,3618J2P96, 1000531.00,2024-09-01
2024-151-11,3618J2QA2, 3128430.00,2024-09-01
2024-151-11,3618J2R37, 1186029.00,2024-09-01
2024-151-11,3618J2TB7, 1014290.00,2024-09-01
2024-151-11,3618J2TE1, 1759769.00,2024-09-01
2024-151-11,3618J37F0, 1589811.00,2024-09-01
2024-151-11,3618J37J2, 2771269.00,2024-09-01
2024-151-11,3618J3DV8, 1171082.00,2024-09-01
2024-151-11,3618J3DW6, 1119537.00,2024-09-01
2024-151-11,3618J4AN7, 2385118.00,2024-09-01
2024-151-11,3618J4AP2, 1832592.00,2024-09-01
2024-151-11,3618J5QV9, 2052899.00,2024-09-01
2024-151-11,3618J7DQ0, 1022436.00,2024-09-01
2024-151-11,3618J7WY2, 1138667.00,2024-09-01
2024-151-11,3618J7ZK9, 1101578.00,2024-09-01
2024-151-11,3618J9C20, 1776461.00,2024-09-01
2024-151-11,3618J9C38, 3629902.00,2024-09-01
2024-151-11,3618J9DS2, 4420542.00,2024-09-01
2024-151-11,3618J9RE8, 1197149.00,2024-09-01
2024-151-11,3618J9WU6, 1849568.00,2024-09-01
2024-151-11,3618J9WW2, 3569934.00,2024-09-01
2024-151-11,3618J9X76, 1042097.00,2024-09-01
2024-151-11,3618J9X92, 1281290.00,2024-09-01
2024-151-11,3618JB2N0, 2933399.00,2024-09-01
2024-151-11,3618JBJ44, 2593523.00,2024-09-01
2024-151-11,3618JJKC7, 1469252.00,2024-09-01
2024-151-12,3618AQGT8, 60000.00,2024-09-01
2024-151-12,3618GGEK5, 517196.00,2024-09-01
2024-151-12,3618GML40, 1491351.00,2024-09-01
2024-151-12,3618GVUF5, 1193238.00,2024-09-01
2024-151-12,3618H2ZJ5, 1406131.00,2024-09-01
2024-151-12,3618H5SL1, 1257556.00,2024-09-01
2024-151-12,3618HAKH7, 534519.00,2024-09-01
2024-151-12,3618HS5S1, 1214589.00,2024-09-01
2024-151-12,3618J1BH5, 3186912.00,2024-09-01
2024-151-12,3618J3SY6, 3387346.00,2024-09-01
2024-151-12,3618JAC92, 1130115.00,2024-09-01
2024-151-12,3622ADC71, 200000.00,2024-09-01
2024-151-12,3622ADFJ2, 23996554.00,2024-09-01
2024-151-12,3622ADHJ0, 10196946.00,2024-09-01
2024-151-12,3622ADHK7, 42237983.00,2024-09-01
2024-151-12,3622ADHL5, 46389352.00,2024-09-01
2024-151-13,3618FFXV3, 100000.00,2024-09-01
2024-151-13,3618GXA55, 1015874.00,2024-09-01
2024-151-13,3618HANZ4, 4564572.00,2024-09-01
2024-151-13,3618HEWD5, 1267806.00,2024-09-01
2024-151-13,3618HFEP5, 2421795.00,2024-09-01
2024-151-13,3618HFJR6, 8738068.00,2024-09-01
2024-151-13,3618HHPA2, 5568874.00,2024-09-01
2024-151-13,3618HK3W1, 2480645.00,2024-09-01
2024-151-13,3618HK5Y5, 3808907.00,2024-09-01
2024-151-13,3618HK6H1, 6334266.00,2024-09-01
2024-151-13,3618HLFR7, 4298430.00,2024-09-01
2024-151-13,3618HUZJ3, 4621026.00,2024-09-01
2024-151-13,3618HXJN6, 1828870.00,2024-09-01
2024-151-13,3618HYTZ6, 2505130.00,2024-09-01
2024-151-13,3618HYVB6, 2736781.00,2024-09-01
2024-151-13,3618J1A94, 4740990.00,2024-09-01
2024-151-13,3618J25C1, 2002122.00,2024-09-01
2024-151-13,3618J2DA6, 11650923.00,2024-09-01
2024-151-13,3618J2HJ3, 3644250.00,2024-09-01
2024-151-13,3618J2NT4, 1634605.00,2024-09-01
2024-151-13,3618J2PW5, 37006637.00,2024-09-01
2024-151-13,3618J2RP8, 13688258.00,2024-09-01
2024-151-13,3618J2WN7, 1764221.00,2024-09-01
2024-151-13,3618J2X22, 4015563.00,2024-09-01
2024-151-13,3618J3UH0, 6366448.00,2024-09-01
2024-151-13,3618J4AR8, 7682350.00,2024-09-01
2024-151-13,3618J5QZ0, 10286972.00,2024-09-01
2024-151-13,3618J7B82, 1918915.00,2024-09-01
2024-151-13,3618J8VU9, 8105458.00,2024-09-01
2024-151-13,3622ACNL0, 100000.00,2024-09-01
2024-151-14,3618HHPN4, 3455466.00,2024-09-01
2024-151-14,3618HK5L3, 2337948.00,2024-09-01
2024-151-14,3618HK6P3, 3383837.00,2024-09-01
2024-151-14,3618HKAE3, 1930554.00,2024-09-01
2024-151-14,3618HKS38, 2269057.00,2024-09-01
2024-151-14,3618HKSQ7, 10149548.00,2024-09-01
2024-151-14,3618HSU38, 10340303.00,2024-09-01
2024-151-14,3618HU2T7, 1341639.00,2024-09-01
2024-151-14,3618HXJE6, 4977389.00,2024-09-01
2024-151-14,3618HYSY0, 1651057.00,2024-09-01
2024-151-14,3618HYVM2, 2997737.00,2024-09-01
2024-151-14,3618J03C7, 1049247.00,2024-09-01
2024-151-14,3618J0UW3, 6660234.00,2024-09-01
2024-151-14,3618J2CF6, 2089033.00,2024-09-01
2024-151-14,3618J2DJ7, 3834965.00,2024-09-01
2024-151-14,3618J2MW8, 4399625.00,2024-09-01
2024-151-14,3618J2N80, 4347374.00,2024-09-01
2024-151-14,3618J2QD6, 7646174.00,2024-09-01
2024-151-14,3618J2R52, 1025842.00,2024-09-01
2024-151-14,3618J2WQ0, 1835772.00,2024-09-01
2024-151-14,3618J2YP0, 1853395.00,2024-09-01
2024-151-14,3618J4BN6, 3383279.00,2024-09-01
2024-151-14,3618J5PY4, 6366162.00,2024-09-01
2024-151-14,3618J7W89, 2052660.00,2024-09-01
2024-151-14,3618J8UG1, 2470281.00,2024-09-01
2024-151-15,3618BFZJ2, 1737460.00,2024-09-01
2024-151-15,3618GEGQ5, 2622775.00,2024-09-01
2024-151-15,3618GQT43, 1011775.00,2024-09-01
2024-151-15,3618GXNC6, 5696058.00,2024-09-01
2024-151-15,3618GXND4, 5706321.00,2024-09-01
2024-151-15,3618GXVY9, 3065583.00,2024-09-01
2024-151-15,3618GXVZ6, 4617621.00,2024-09-01
2024-151-15,3618GXX68, 3757174.00,2024-09-01
2024-151-15,3618H0VY0, 1255948.00,2024-09-01
2024-151-15,3618H3F97, 993782.00,2024-09-01
2024-151-15,3618H3QL8, 2157486.00,2024-09-01
2024-151-15,3618H3S28, 500404.00,2024-09-01
2024-151-15,3618H3SX0, 799732.00,2024-09-01
2024-151-15,3618H3TR2, 874226.00,2024-09-01
2024-151-15,3618H3VS7, 5211304.00,2024-09-01
2024-151-15,3618H6A61, 1042380.00,2024-09-01
2024-151-15,3618HHM23, 1081763.00,2024-09-01
2024-151-15,3618HJGZ3, 2098733.00,2024-09-01
2024-151-15,3618HL3A7, 521260.00,2024-09-01
2024-151-15,3618HVQD4, 7088515.00,2024-09-01
2024-151-15,3618HVQG7, 242917.00,2024-09-01
2024-151-15,3618J2CT6, 2125971.00,2024-09-01
2024-151-15,3618J2CV1, 3579142.00,2024-09-01
2024-151-15,3618J36Y0, 7375741.00,2024-09-01
2024-151-15,3618J36Z7, 3393257.00,2024-09-01
2024-151-15,3618J8WM6, 8374193.00,2024-09-01
2024-151-15,3618JACT8, 1242416.00,2024-09-01
2024-151-15,3618JBHU8, 3550011.00,2024-09-01
2024-151-15,3618JBJB8, 5027022.00,2024-09-01
2024-151-15,3618JBPM7, 3329764.00,2024-09-01
2024-151-15,3618JC4E6, 5538654.00,2024-09-01
2024-151-15,3618JC4W6, 4893219.00,2024-09-01
2024-151-16,38375CMY3, 98500000.00,2024-09-01
2024-151-16,38378FYV6, 31500000.00,2024-09-01
2024-151-16,38378YRM3, 44424301.00,2024-09-01
2024-151-16,38378YP78, 24999999.00,2024-09-01
2024-151-16,38378P3C0, 50000000.00,2024-09-01
2024-151-16,38379DLW2, 73927437.00,2024-09-01
2024-151-16,38379GSU2, 41796407.00,2024-09-01
2024-151-16,38379P5D5, 96764750.00,2024-09-01
2024-151-16,38379Q6W0, 39209514.00,2024-09-01
2024-151-16,38379TKW8, 45194000.00,2024-09-01
2024-151-16,38382A7M1, 30323433.00,2024-09-01
2024-151-16,38382DKT5, 577500.00,2024-09-01
