asofdate,cusip,currentfacevalue,isaggregated
2024-10-02,36178DBW0,71333.76,False
2024-10-02,3131X6MJ6,71195.46,False
2024-10-02,36177NS92,71175.72,False
2024-10-02,3138EMQF1,71050.90,False
2024-10-02,3133KLZU4,71032.54,False
2024-10-02,36200TQM3,71006.80,False
2024-10-02,3131XBE62,70997.05,False
2024-10-02,3131X6QC7,70935.47,False
2024-10-02,36202E4H9,70921.32,False
2024-10-02,3140X4PK6,70919.00,False
2024-10-02,36177WAW0,70882.81,False
2024-10-02,3138E6XW1,70781.11,False
2024-10-02,3131XAZN4,70753.27,False
2024-10-02,36179EKB3,70741.77,False
2024-10-02,36291UNR2,70730.14,False
2024-10-02,3138XKNM2,70673.07,False
2024-10-02,3138AVZ57,70628.72,False
2024-10-02,3133B76K9,70605.43,False
2024-10-02,3138M7NH4,70577.74,False
2024-10-02,36178MEU1,70558.93,False
2024-10-02,3138XC6K3,70525.62,False
2024-10-02,3133KGN95,70510.03,False
2024-10-02,36178MC41,70490.21,False
2024-10-02,3140GSPP1,70488.57,False
2024-10-02,3140XDQV1,70378.55,False
2024-10-02,36297A2T9,70255.67,False
2024-10-02,3131X8M78,70187.76,False
2024-10-02,36181FDG3,70172.37,False
2024-10-02,3620AATA6,70156.98,False
2024-10-02,3132A63M3,70076.83,False
2024-10-02,3131X7PM4,70040.95,False
2024-10-02,36295DMZ9,70006.04,False
2024-10-02,3140JPKF1,69960.98,False
2024-10-02,3140K1B39,69906.38,False
2024-10-02,36177JAK5,69847.06,False
2024-10-02,36178YWL5,69837.63,False
2024-10-02,3138WPCZ5,69774.08,False
2024-10-02,36179TE35,69735.19,False
2024-10-02,3620A1NP9,69733.93,False
2024-10-02,3132A9L96,69678.81,False
2024-10-02,3132A4F94,69675.70,False
2024-10-02,3620AB4P8,69508.50,False
2024-10-02,36178GQL1,69492.99,False
2024-10-02,36297KZR5,69467.16,False
2024-10-02,3131XA2P5,69436.01,False
2024-10-02,36241L6P6,69356.81,False
2024-10-02,36176PTK2,69350.60,False
2024-10-02,3620AB5Y8,69323.39,False
2024-10-02,36176DQM8,69263.39,False
2024-10-02,3132CWKV5,69261.78,False
2024-10-02,3620AKA48,69244.45,False
2024-10-02,36180DM79,69196.92,False
2024-10-02,3133LPSS7,69062.51,False
2024-10-02,3622AAVK7,69053.68,False
2024-10-02,3620A6EP8,69030.64,False
2024-10-02,3140X6WA5,69007.62,False
2024-10-02,3140QRM42,68994.02,False
2024-10-02,3138Y7PA4,68975.07,False
2024-10-02,3620A6EU7,68969.02,False
2024-10-02,3138XZ2Y6,68964.79,False
2024-10-02,36297HTT5,68953.69,False
2024-10-02,3620A0B33,68906.90,False
2024-10-02,3138MD5A6,68888.01,False
2024-10-02,3132CWBH6,68770.62,False
2024-10-02,3620AB6S0,68726.27,False
2024-10-02,31329MH45,68707.87,False
2024-10-02,36176D7L1,68683.68,False
2024-10-02,3132A8GG8,68610.90,False
2024-10-02,3133KL3D7,68601.29,False
2024-10-02,3131YACM0,68588.88,False
2024-10-02,3620AB7D2,68586.56,False
2024-10-02,3140QMC28,68572.74,False
2024-10-02,3622AAVN1,68535.90,False
2024-10-02,3140K44W7,68496.61,False
2024-10-02,3133AFBW0,68486.34,False
2024-10-02,3140F3Z84,68450.93,False
2024-10-02,36176WE23,68450.83,False
2024-10-02,3133GBLD4,68444.98,False
2024-10-02,36177LW83,68413.35,False
2024-10-02,3620AB5S1,68376.02,False
2024-10-02,3138EMUH2,68238.66,False
2024-10-02,3620A5YD5,68142.27,False
2024-10-02,3620A1S74,68115.53,False
2024-10-02,36176RCW0,68087.43,False
2024-10-02,36176PDE3,67989.07,False
2024-10-02,36206YDK4,67978.62,False
2024-10-02,3620ABK96,67964.04,False
2024-10-02,3131XAM57,67951.27,False
2024-10-02,31419KVW2,67908.45,False
2024-10-02,36180NQB4,67907.74,False
2024-10-02,36230SM35,67883.02,False
2024-10-02,36297ETL9,67845.87,False
2024-10-02,36177TQP5,67837.53,False
2024-10-02,3140GSZF2,67762.12,False
2024-10-02,3140Q75Y9,67744.46,False
2024-10-02,3131Y15F3,67730.59,False
2024-10-02,31415RE59,67677.64,False
2024-10-02,31407EH30,67651.73,False
2024-10-02,3620A5TN9,67647.70,False
2024-10-02,36296WTB2,67640.45,False
2024-10-02,31419KU78,67640.08,False
2024-10-02,3620A9HZ7,67630.34,False
2024-10-02,3620ARY62,67623.24,False
2024-10-02,3138AYW54,67610.17,False
2024-10-02,3138MBWR3,67536.02,False
2024-10-02,3140MTBX0,67525.50,False
2024-10-02,36290SX30,67505.23,False
2024-10-02,3138YTZK3,67488.27,False
2024-10-02,3140M7YH8,67441.38,False
2024-10-02,3140J96G1,67359.12,False
2024-10-02,3131XTWU0,67317.61,False
2024-10-02,3138YFCS1,67308.42,False
2024-10-02,3620AKTM8,67285.71,False
2024-10-02,3138LQSR6,67244.22,False
2024-10-02,3133KKT82,67201.99,False
2024-10-02,31410LRJ3,67193.68,False
2024-10-02,36177PNC5,67190.14,False
2024-10-02,31410LRU8,67176.14,False
2024-10-02,36297G4Q0,67150.25,False
2024-10-02,3140L1QK4,67050.60,False
2024-10-02,3622AAVL5,67025.34,False
2024-10-02,3133AU4L9,66990.67,False
2024-10-02,3132CWM35,66986.58,False
2024-10-02,36297JCJ1,66960.69,False
2024-10-02,36201YZ82,66960.13,False
2024-10-02,3620C5LP0,66917.15,False
2024-10-02,36297KSK8,66895.68,False
2024-10-02,36200F3W6,66890.67,False
2024-10-02,36176JQD5,66854.22,False
2024-10-02,31419JRH3,66850.19,False
2024-10-02,3138XR4S5,66635.95,False
2024-10-02,3140L14Q5,66622.57,False
2024-10-02,3620C1VT0,66594.10,False
2024-10-02,3138WEMF3,66588.72,False
2024-10-02,3140E6B27,66531.82,False
2024-10-02,36200N7G0,66512.91,False
2024-10-02,3620A4U34,66360.08,False
2024-10-02,3140E9TN6,66349.14,False
2024-10-02,36179HUN9,66318.75,False
2024-10-02,3131XCPJ0,66216.75,False
2024-10-02,36178HT85,66156.65,False
2024-10-02,3138EL3G6,66093.80,False
2024-10-02,3620A43N0,65985.22,False
2024-10-02,3140EVHT7,65959.67,False
2024-10-02,36202FFR2,65924.66,False
2024-10-02,3620A5YX1,65904.42,False
2024-10-02,3131Y9CA9,65898.05,False
2024-10-02,3138E4AG6,65831.82,False
2024-10-02,3131X8LX2,65734.56,False
2024-10-02,3138NWG94,65718.69,False
2024-10-02,36178DCF6,65698.97,False
2024-10-02,36176ATV1,65648.91,False
2024-10-02,36297C3M9,65559.77,False
2024-10-02,3620A4PR7,65524.58,False
2024-10-02,3138XCYX4,65507.52,False
2024-10-02,36177NFJ4,65500.66,False
2024-10-02,31410LPA4,65489.43,False
2024-10-02,36177TAF4,65462.52,False
2024-10-02,3138ANZ55,65427.87,False
2024-10-02,3133WKZ90,65299.44,False
2024-10-02,3140XAX72,65267.82,False
2024-10-02,36176E6F3,65228.51,False
2024-10-02,3131XDJ63,65138.11,False
2024-10-02,3132A73P4,65111.59,False
2024-10-02,3131X7WK0,64959.34,False
2024-10-02,3620A2WH5,64956.31,False
2024-10-02,3131XQB21,64831.90,False
2024-10-02,3131XDHN8,64814.24,False
2024-10-02,3138NX5A1,64812.03,False
2024-10-02,3140XCEW4,64764.31,False
2024-10-02,36176E4H1,64753.55,False
2024-10-02,3138YBGZ0,64660.52,False
2024-10-02,3138Y22C6,64620.63,False
2024-10-02,3140J7Y25,64616.55,False
2024-10-02,36179FJA4,64577.59,False
2024-10-02,31412USS0,64550.05,False
2024-10-02,36176WHG9,64541.32,False
2024-10-02,3140HHM28,64449.07,False
2024-10-02,3620ACAG9,64409.64,False
2024-10-02,31416XLV0,64400.77,False
2024-10-02,36297DUL9,64399.37,False
2024-10-02,31418AKZ0,64385.66,False
2024-10-02,36202EKJ7,64382.67,False
2024-10-02,3620A45T5,64374.42,False
2024-10-02,36178NBB4,64308.09,False
2024-10-02,36180KRP8,64214.88,False
2024-10-02,36230NVK8,64213.61,False
2024-10-02,36178MWA5,64127.01,False
2024-10-02,3140H3QL3,64087.39,False
2024-10-02,3138EKXS9,64049.48,False
2024-10-02,3138ERH60,64017.23,False
2024-10-02,3140XFSH5,63968.76,False
2024-10-02,36297ET96,63860.62,False
2024-10-02,36177RCE9,63855.23,False
2024-10-02,36296QUY3,63852.05,False
2024-10-02,36176E4N8,63841.67,False
2024-10-02,31416UAX4,63803.83,False
2024-10-02,3138AWHN6,63765.34,False
2024-10-02,31410XQM1,63764.36,False
2024-10-02,36297J4Z4,63709.08,False
2024-10-02,3138WU6X6,63684.38,False
2024-10-02,3138WBFP5,63682.78,False
2024-10-02,3620AR3K5,63668.82,False
2024-10-02,3620ARUN9,63660.30,False
2024-10-02,36178KX26,63558.78,False
2024-10-02,36176NNA5,63555.31,False
2024-10-02,3140HJYY1,63512.91,False
2024-10-02,36296AQK3,63483.61,False
2024-10-02,36177ULH5,63448.24,False
2024-10-02,3131XQJ80,63393.81,False
2024-10-02,3131X6GT1,63384.20,False
2024-10-02,3140JGLD5,63330.20,False
2024-10-02,3132A8TU3,63212.06,False
2024-10-02,31418DQ62,63123.11,False
2024-10-02,36297KU41,63104.01,False
2024-10-02,3132A75E7,63077.19,False
2024-10-02,36202EFZ7,62980.46,False
2024-10-02,3132ACH78,62910.90,False
2024-10-02,36296LMB3,62852.96,False
2024-10-02,36177NFP0,62849.18,False
2024-10-02,3620A7RN7,62811.57,False
2024-10-02,3620A3Y57,62743.14,False
2024-10-02,3140HJXG1,62592.10,False
2024-10-02,3131XUNR4,62562.81,False
2024-10-02,3140FR6S9,62528.38,False
2024-10-02,3133WKVB9,62494.08,False
2024-10-02,36177LTR5,62467.62,False
2024-10-02,3133AMGK6,62452.57,False
2024-10-02,3131WLEY0,62427.45,False
2024-10-02,3133L8B20,62374.98,False
2024-10-02,3140XKH37,62313.09,False
2024-10-02,3620AB3F1,62304.27,False
2024-10-02,3140JN5L0,62266.59,False
2024-10-02,36212WQ42,62215.80,False
2024-10-02,36176HQ23,62150.43,False
2024-10-02,3133AJYN7,62094.09,False
2024-10-02,3140MFV42,62067.52,False
2024-10-02,31329LAV4,62045.98,False
2024-10-02,31414DBV7,62039.89,False
2024-10-02,3620ARQP9,62012.05,False
2024-10-02,36296UJM3,61997.46,False
2024-10-02,3133GAHB5,61796.72,False
2024-10-02,36291UMW2,61790.35,False
2024-10-02,31417C3G8,61746.12,False
2024-10-02,3140XGML0,61695.71,False
2024-10-02,36181FXF3,61621.41,False
2024-10-02,31418DPR7,61618.68,False
2024-10-02,3131XC4E4,61546.49,False
2024-10-02,3620A4RY0,61432.54,False
2024-10-02,36176WHT1,61377.24,False
2024-10-02,3138W7D68,61360.65,False
2024-10-02,3140F34K1,61349.19,False
2024-10-02,3138A7GV4,61303.31,False
2024-10-02,3131X6UA6,61275.06,False
2024-10-02,31418BMP8,61268.94,False
2024-10-02,36297DRF6,61211.96,False
2024-10-02,31416QAX3,61112.34,False
2024-10-02,3140KLVW9,61086.54,False
2024-10-02,3140F33W6,61067.76,False
2024-10-02,3138YUWU1,61063.89,False
2024-10-02,3138EHRC8,61001.43,False
2024-10-02,3140EYQG9,60975.87,False
2024-10-02,36181AZF2,60936.95,False
2024-10-02,36179JKA4,60907.07,False
2024-10-02,3131X7GJ1,60849.43,False
2024-10-02,3140M27B2,60831.36,False
2024-10-02,36295GVX7,60800.44,False
2024-10-02,3138EMLH2,60763.79,False
2024-10-02,36297JTM6,60762.42,False
2024-10-02,3138ECF32,60738.47,False
2024-10-02,36296S7K5,60730.07,False
2024-10-02,36176USV8,60697.89,False
2024-10-02,3140KRMW6,60680.84,False
2024-10-02,31418CKY9,60662.69,False
2024-10-02,3140X6C74,60623.04,False
2024-10-02,3133ACDL9,60593.59,False
2024-10-02,36296TDG5,60560.55,False
2024-10-02,31417CK61,60537.12,False
2024-10-02,3132A8TX7,60525.83,False
2024-10-02,36230KVD0,60429.63,False
2024-10-02,31417VYS6,60388.66,False
2024-10-02,3140KKH80,60316.50,False
2024-10-02,3140XC3Z9,60304.28,False
2024-10-02,36178AHT7,60271.64,False
2024-10-02,3132A73K5,60267.17,False
2024-10-02,36297J4S0,60235.46,False
2024-10-02,3138WGER1,60199.33,False
2024-10-02,36297DJU2,60035.51,False
2024-10-02,3131XAFS5,60026.71,False
2024-10-02,3620A5S59,60020.86,False
2024-10-02,3620A1UC0,60010.76,False
2024-10-02,3138LYLU9,59981.87,False
2024-10-02,3138Y1GT6,59935.72,False
2024-10-02,3132DMC60,59914.02,False
2024-10-02,3620A35L4,59816.26,False
2024-10-02,3140J92D2,59770.06,False
2024-10-02,31418DLB6,59743.66,False
2024-10-02,3131X6YG9,59692.58,False
2024-10-02,3620A1RY6,59681.48,False
2024-10-02,3620AGSU0,59643.43,False
2024-10-02,3140H4J88,59596.88,False
2024-10-02,3140X8QD2,59540.94,False
2024-10-02,3620A8T78,59534.45,False
2024-10-02,36291GVB9,59499.50,False
2024-10-02,3138LWA50,59475.04,False
2024-10-02,3138M53P2,59439.36,False
2024-10-02,36296VWR5,59438.17,False
2024-10-02,3131WMWE2,59414.17,False
2024-10-02,31406GZ36,59394.07,False
2024-10-02,3131XDM77,59352.96,False
2024-10-02,3140K33Y6,59293.58,False
2024-10-02,3620ABGK6,59280.15,False
2024-10-02,3131XUTJ6,59186.09,False
2024-10-02,36297DCA3,59175.75,False
2024-10-02,3140K1D60,59125.37,False
2024-10-02,36176YFV4,59100.04,False
2024-10-02,3140X4N28,59076.72,False
2024-10-02,36296ME53,59067.82,False
2024-10-02,31410LJM5,59011.01,False
2024-10-02,36177TTH0,58948.75,False
2024-10-02,31329KEX8,58930.03,False
2024-10-02,36230MJY4,58885.20,False
2024-10-02,3138ELUC5,58833.26,False
2024-10-02,3620ACAE4,58817.24,False
2024-10-02,3140X9FW0,58788.68,False
2024-10-02,36295E3Q8,58752.44,False
2024-10-02,3620A56N4,58750.75,False
2024-10-02,36297FK76,58733.34,False
2024-10-02,3138XHJR3,58694.17,False
2024-10-02,36295MCL1,58555.95,False
2024-10-02,36176DV59,58478.01,False
2024-10-02,3133KPFV5,58413.30,False
2024-10-02,36179UD74,58383.10,False
2024-10-02,3133G66M2,58359.25,False
2024-10-02,3620C5NA1,58343.83,False
2024-10-02,36176E4V0,58217.28,False
2024-10-02,36230UHY8,58176.00,False
2024-10-02,3620AC6Q2,58165.54,False
2024-10-02,31418DNC2,58159.95,False
2024-10-02,36296E4W3,58133.40,False
2024-10-02,3138E0KF5,58086.21,False
2024-10-02,3131XQAW6,58073.40,False
2024-10-02,31418WVH0,57975.50,False
2024-10-02,3138ELBH5,57931.84,False
2024-10-02,3138EQSB9,57897.74,False
2024-10-02,3138E5FN3,57888.79,False
2024-10-02,36176QYS7,57829.78,False
2024-10-02,3138XPQK2,57811.71,False
2024-10-02,3133KJQ47,57692.98,False
2024-10-02,36295J6G6,57664.16,False
2024-10-02,31414UAJ7,57626.42,False
2024-10-02,36176EMB4,57574.02,False
2024-10-02,36202W4V8,57564.25,False
2024-10-02,36296YZK1,57557.77,False
2024-10-02,3140NLXS3,57515.86,False
2024-10-02,36297A6U2,57500.69,False
2024-10-02,36296MFB9,57393.08,False
2024-10-02,36178A4B0,57383.20,False
2024-10-02,3140X5DE0,57338.77,False
2024-10-02,3132A7QD6,57269.52,False
2024-10-02,36296XSE5,57257.43,False
2024-10-02,3140FEZF4,57193.79,False
2024-10-02,3620AGVY8,57186.91,False
2024-10-02,3620A45X6,57091.33,False
2024-10-02,36202EHD4,57079.73,False
2024-10-02,36297HSS8,57053.58,False
2024-10-02,3140HPW45,57052.07,False
2024-10-02,3620C6QP3,57039.55,False
2024-10-02,3131WNQU1,56968.45,False
2024-10-02,3620AKT63,56920.16,False
2024-10-02,36179HRW3,56903.35,False
2024-10-02,3620ABDW3,56847.25,False
2024-10-02,3138Y3RM5,56829.80,False
2024-10-02,31417AE70,56719.98,False
2024-10-02,36177MB76,56705.95,False
2024-10-02,36178MSR3,56621.19,False
2024-10-02,36297GFB1,56522.91,False
2024-10-02,3131XQKM7,56500.09,False
2024-10-02,36178NFM6,56481.88,False
2024-10-02,3140KLVU3,56460.95,False
2024-10-02,3138XY2J2,56447.35,False
2024-10-02,31415VVJ1,56392.19,False
2024-10-02,3138WW5L9,56357.67,False
2024-10-02,3132DV6L4,56337.80,False
2024-10-02,3138WDZY0,56316.98,False
2024-10-02,3620A1TR9,56309.02,False
2024-10-02,3132AD6Q6,56106.08,False
2024-10-02,36179E3J5,56085.81,False
2024-10-02,36296AQN7,56058.71,False
2024-10-02,3620A5XW4,56047.65,False
2024-10-02,3620A5ZJ1,55973.31,False
2024-10-02,3138MCC51,55967.99,False
2024-10-02,3620AAU30,55872.72,False
2024-10-02,31417UER2,55850.97,False
2024-10-02,36176H6K5,55807.07,False
2024-10-02,36180C3Z0,55725.23,False
2024-10-02,3140XFSR3,55724.94,False
2024-10-02,31414RKQ7,55701.98,False
2024-10-02,3133C8GW9,55675.35,False
2024-10-02,36177NZZ6,55655.06,False
2024-10-02,3133AFXA4,55647.80,False
2024-10-02,36177TL70,55619.17,False
2024-10-02,3138X0B72,55552.35,False
2024-10-02,3133LPR33,55497.72,False
2024-10-02,36177N3Q1,55402.36,False
2024-10-02,3138WDVD0,55305.93,False
2024-10-02,3133GAPL4,55292.19,False
2024-10-02,3140X9SP1,55246.24,False
2024-10-02,3138E2GB5,55157.60,False
2024-10-02,36297FLS9,55102.77,False
2024-10-02,3140XBVM9,55101.14,False
2024-10-02,3140HNHK1,54957.49,False
2024-10-02,36176E2M2,54885.70,False
2024-10-02,3140JVN57,54851.59,False
2024-10-02,3138X5S40,54712.10,False
2024-10-02,36176QPE8,54704.54,False
2024-10-02,31418BNB8,54678.51,False
2024-10-02,36295VE54,54629.93,False
2024-10-02,3620AB6Q4,54619.71,False
2024-10-02,31417ARF8,54545.04,False
2024-10-02,3132A8H51,54540.37,False
2024-10-02,36296VZU5,54440.27,False
2024-10-02,3620A1TC2,54403.47,False
2024-10-02,3620A3TC8,54199.53,False
2024-10-02,3138LSX70,54196.63,False
2024-10-02,31404MBH0,54192.00,False
2024-10-02,3620ACXY5,54178.95,False
2024-10-02,36179BTB0,54176.62,False
2024-10-02,36178LXD0,54171.31,False
2024-10-02,3140K15K8,54068.09,False
2024-10-02,3138A1VZ1,54025.99,False
2024-10-02,36176UE76,53945.22,False
2024-10-02,3133A2L73,53917.10,False
2024-10-02,36180B5Q0,53811.55,False
2024-10-02,36297ETJ4,53803.66,False
2024-10-02,3138EDFZ9,53756.67,False
2024-10-02,3138WGRK2,53737.50,False
2024-10-02,3620A1TW8,53704.53,False
2024-10-02,3620A2LG9,53675.49,False
2024-10-02,36295YEZ2,53657.95,False
2024-10-02,36230PEC0,53615.84,False
2024-10-02,31329K6M1,53569.79,False
2024-10-02,3133KM2V6,53484.80,False
2024-10-02,36295QJU5,53449.94,False
2024-10-02,31329MFA3,53407.35,False
2024-10-02,3620A4R95,53380.46,False
2024-10-02,36230LQJ1,53320.45,False
2024-10-02,3140X4M52,53216.38,False
2024-10-02,36180MUP0,53136.00,False
2024-10-02,36291TR67,53113.94,False
2024-10-02,3620A55Q8,53071.64,False
2024-10-02,36202FDU7,53035.44,False
2024-10-02,3620A7CF0,52981.59,False
2024-10-02,31329LEU2,52967.00,False
2024-10-02,3132A9UD7,52921.07,False
2024-10-02,36180FKT8,52920.35,False
2024-10-02,3138EGKU7,52883.16,False
2024-10-02,36178MHJ3,52856.66,False
2024-10-02,3138WFNN2,52856.17,False
2024-10-02,36177PVN2,52784.48,False
2024-10-02,3131Y7AY3,52706.08,False
2024-10-02,3140HEQU9,52664.57,False
2024-10-02,3620A47A4,52663.90,False
2024-10-02,3132AA4B7,52596.06,False
2024-10-02,36205UAD2,52582.09,False
2024-10-02,3131YCDY9,52537.07,False
2024-10-02,3140XDA48,52495.10,False
2024-10-02,36295NGY7,52463.66,False
2024-10-02,3132A5E76,52446.59,False
2024-10-02,3131Y9LK7,52440.42,False
2024-10-02,3131XASQ5,52412.21,False
2024-10-02,36202EBC2,52393.65,False
2024-10-02,36176QNK6,52382.45,False
2024-10-02,3132AA4M3,52340.33,False
2024-10-02,31417VAB9,52295.92,False
2024-10-02,36294WXF0,52216.31,False
2024-10-02,3620A1T65,52186.50,False
2024-10-02,3133A4NM4,52144.25,False
2024-10-02,3131WRAF2,52109.97,False
2024-10-02,3131WLP28,52058.31,False
2024-10-02,3138X9YM5,52045.40,False
2024-10-02,36178B2Y0,52006.83,False
2024-10-02,3140HDYC2,52004.16,False
2024-10-02,3132AEG59,51989.91,False
2024-10-02,3620AB5M4,51976.47,False
2024-10-02,3620A64S3,51952.98,False
2024-10-02,3131XT3Q1,51823.00,False
2024-10-02,3131XG6N3,51794.09,False
2024-10-02,3138W9Z37,51737.69,False
2024-10-02,3140LSJF4,51660.49,False
2024-10-02,3138M36N9,51657.94,False
2024-10-02,3138XSA72,51648.14,False
2024-10-02,31417YH59,51612.98,False
2024-10-02,3138WD2K6,51604.45,False
2024-10-02,3138E1H67,51586.06,False
2024-10-02,3138EKUZ6,51575.87,False
2024-10-02,3620AUME1,51547.92,False
2024-10-02,3138AN4U4,51419.97,False
2024-10-02,3138W66A9,51409.47,False
2024-10-02,36230MJL2,51347.87,False
2024-10-02,3140QETD4,51274.59,False
2024-10-02,31329MKX7,51246.09,False
2024-10-02,36297EAU9,51241.27,False
2024-10-02,3620C5E94,51155.00,False
2024-10-02,36230U4X4,51113.49,False
2024-10-02,3131X1MX6,51041.31,False
2024-10-02,3140H5FR7,51030.28,False
2024-10-02,3140X9R23,50965.05,False
2024-10-02,36177TAE7,50918.49,False
2024-10-02,36176V2U6,50892.27,False
2024-10-02,3131WMPT7,50888.37,False
2024-10-02,3620ABGA8,50829.49,False
2024-10-02,3620ABHV1,50730.99,False
2024-10-02,3620A7QR9,50625.30,False
2024-10-02,3140JLYB4,50579.18,False
2024-10-02,36207QGA9,50567.83,False
2024-10-02,3132AAVA9,50533.39,False
2024-10-02,3131WGRU5,50514.05,False
2024-10-02,36180EQK4,50485.51,False
2024-10-02,3140JKZ41,50441.21,False
2024-10-02,3140XHF51,50407.28,False
2024-10-02,3138AWQD8,50395.31,False
2024-10-02,36297A3C5,50300.10,False
2024-10-02,31414AMF6,50272.63,False
2024-10-02,3138WHQE5,50250.91,False
2024-10-02,3138YNSU2,50243.34,False
2024-10-02,3138ERPJ3,50187.21,False
2024-10-02,3131XREP5,50073.74,False
2024-10-02,3131Y7ZX8,50058.84,False
2024-10-02,36201UGP3,50032.04,False
2024-10-02,36176XER6,50022.84,False
2024-10-02,3140EW2W4,49984.30,False
2024-10-02,3138Y0BB2,49906.18,False
2024-10-02,3131XRDP6,49823.61,False
2024-10-02,36294YPH1,49743.50,False
2024-10-02,3132DWBL6,49736.76,False
2024-10-02,36181BSH4,49637.78,False
2024-10-02,36297ETV7,49605.55,False
2024-10-02,3620A7Q99,49597.76,False
2024-10-02,3620A7DK8,49571.52,False
2024-10-02,3620AB5D4,49537.12,False
2024-10-02,31414TV57,49525.40,False
2024-10-02,3138E4W23,49514.83,False
2024-10-02,3131WLL89,49431.14,False
2024-10-02,36296SP66,49384.24,False
2024-10-02,3620A3KP8,49287.50,False
2024-10-02,31417BHC4,49274.94,False
2024-10-02,3132DMQU2,49245.14,False
2024-10-02,3620A1TY4,49225.63,False
2024-10-02,36297CNU9,49177.68,False
2024-10-02,36297CVF3,49132.77,False
2024-10-02,3138WHC34,49071.71,False
2024-10-02,3138XUCK6,49068.47,False
2024-10-02,3138MHJD6,49041.36,False
2024-10-02,3131WMJ49,49000.93,False
2024-10-02,3620ARR45,48992.62,False
2024-10-02,36297AAZ6,48972.48,False
2024-10-02,3140J92M2,48953.54,False
2024-10-02,36296WRN8,48952.78,False
2024-10-02,3138A9P65,48896.19,False
2024-10-02,31412H5C9,48891.44,False
2024-10-02,36177NTA8,48777.04,False
2024-10-02,36297CQH5,48755.48,False
2024-10-02,3138EQLM2,48654.83,False
2024-10-02,36296VFM5,48642.81,False
2024-10-02,3131XVEW1,48634.18,False
2024-10-02,3620AGWL5,48624.41,False
2024-10-02,3620AJDH9,48601.18,False
2024-10-02,3140MEN36,48563.12,False
2024-10-02,3138XTQL2,48531.71,False
2024-10-02,3131XLDG9,48476.59,False
2024-10-02,3140Q7HS9,48422.41,False
2024-10-02,3138EDPH8,48373.99,False
2024-10-02,36297FLX8,48268.99,False
2024-10-02,3138WH3W0,48260.77,False
2024-10-02,3138WHQK1,48136.89,False
2024-10-02,3140QBJC3,48116.70,False
2024-10-02,36297ER64,48116.60,False
2024-10-02,36181BSY7,48069.59,False
2024-10-02,3620AB6T8,48008.26,False
2024-10-02,31418VEG3,47991.63,False
2024-10-02,3620A8TD5,47925.13,False
2024-10-02,36179VN48,47857.37,False
2024-10-02,3131XAF71,47843.64,False
2024-10-02,31410LV41,47743.08,False
2024-10-02,3131XXA92,47739.39,False
2024-10-02,3131XBPB9,47729.58,False
2024-10-02,3140NK4E8,47679.73,False
2024-10-02,3131XUER4,47622.96,False
2024-10-02,31416XRS1,47559.26,False
2024-10-02,36177PDX0,47519.09,False
2024-10-02,36297BDE8,47481.62,False
2024-10-02,36294WW79,47424.59,False
2024-10-02,36295YVP5,47323.06,False
2024-10-02,3140XAS60,47321.78,False
2024-10-02,31329K3G7,47319.08,False
2024-10-02,3620A9DZ1,47300.86,False
2024-10-02,3138ERTG5,47249.84,False
2024-10-02,3620A3TN4,47148.91,False
2024-10-02,3140JM4J8,47123.68,False
2024-10-02,36297A7M9,47105.86,False
2024-10-02,36297CS26,47063.18,False
2024-10-02,3140K6CE3,47048.56,False
2024-10-02,3131XBHA0,47045.78,False
2024-10-02,3132A5HW8,46998.33,False
2024-10-02,36176N2C4,46993.78,False
2024-10-02,3132A9Q67,46917.77,False
2024-10-02,3140NMXB8,46901.36,False
2024-10-02,36202EEF2,46863.99,False
2024-10-02,3140Q9LG6,46853.55,False
2024-10-02,3131Y8ZM0,46829.64,False
2024-10-02,36202DZW4,46819.69,False
2024-10-02,3138XUAH5,46778.85,False
2024-10-02,36294WXJ2,46692.30,False
2024-10-02,31416JYN5,46679.72,False
2024-10-02,3131XUU62,46650.63,False
2024-10-02,3620A4VF6,46649.83,False
2024-10-02,3620C2VQ4,46638.58,False
2024-10-02,3132DWBR3,46623.92,False
2024-10-02,3138EGXP4,46603.53,True
2024-10-02,36297BEC1,46494.72,False
2024-10-02,3140F5QW6,46488.37,False
2024-10-02,36297ETE5,46479.30,False
2024-10-02,3140HKLW6,46228.88,False
2024-10-02,3131YCU46,46168.02,False
2024-10-02,36177WD98,46153.74,False
2024-10-02,3138ETNP7,46129.75,False
2024-10-02,3131WCQZ4,46088.24,False
2024-10-02,3138MLJD7,46086.69,False
2024-10-02,36213EPQ3,46060.84,False
2024-10-02,3620AB6U5,46045.91,False
2024-10-02,36179JMQ7,46002.65,False
2024-10-02,3138M2CP9,45977.52,False
2024-10-02,3131WNNR1,45945.19,False
2024-10-02,3133AFNW7,45894.10,False
2024-10-02,31408CV94,45885.32,False
2024-10-02,3132A5FQ3,45878.42,False
2024-10-02,3138WHLL4,45875.49,False
2024-10-02,3140Q9F40,45854.15,False
2024-10-02,3133G7SX2,45834.38,False
2024-10-02,36296MG85,45777.41,False
2024-10-02,3138MJCG2,45765.22,False
2024-10-02,3131X7BF4,45722.41,False
2024-10-02,3140FPR27,45722.13,False
2024-10-02,36176FY36,45683.47,False
2024-10-02,36177PND3,45646.92,False
2024-10-02,3620AB7B6,45631.83,False
2024-10-02,3138EA3K1,45603.78,False
2024-10-02,3620A16S2,45566.78,False
2024-10-02,31418CZU1,45562.68,False
