cusip,name,indicator,type,issuedate,maturitydate,originalface,istbaelig
3618JPTB6,DF5946,C,SF,20241001,20541020,3603781,False
3618JPTC4,DF5947,C,SF,20241001,20541020,5918923,False
3618JPTD2,DF5948,C,SF,20241001,20541020,6214758,False
3618JPTE0,DF5949,C,SF,20241001,20541020,2614908,False
3618JPTF7,DF5950,C,SF,20241001,20541020,1143942,False
3618JPTG5,DF5951,C,SF,20241001,20541020,2238898,False
3618JPTH3,DF5952,C,SF,20241001,20541020,4216726,False
3618JPTJ9,DF5953,C,SF,20241001,20541020,1153108,False
3618JPTK6,DF5954,C,SF,20241001,20541020,1333580,False
36180ABA0,MA9933,M,SF,20241001,20310820,118834,False
36180ABC6,MA9935,M,SF,20241001,20330920,45740,False
36180ABD4,MA9936,M,SF,20241001,20391020,10550074,False
36180ABE2,MA9937,M,SF,20241001,20391020,8511207,False
36180ABF9,MA9938,M,SF,20241001,20391020,13008287,False
36180ABG7,MA9939,M,SF,20241001,20391020,5900890,False
36180ABH5,MA9940,M,SF,20241001,20391020,1990791,False
36180ABT9,MA9950,M,JM,20241001,20541020,1703701,False
36180ABU6,MA9951,M,JM,20241001,20541020,114484625,False
36180ABV4,MA9952,M,JM,20241001,20541020,113673206,False
36180ABW2,MA9953,M,JM,20241001,20541020,60445041,False
36180ABX0,MA9954,M,JM,20241001,20541020,10906441,False
36180ABY8,MA9955,M,JM,20241001,20541020,3635691,False
36180AB28,MA9957,M,SF,20241001,20511020,362275,False
36180AB36,MA9958,M,SF,20241001,20521020,3444696,True
36180AB44,MA9959,M,SF,20241001,20540920,4580486,True
36180AB51,MA9960,M,SF,20241001,20541020,12153515,True
36180AB69,MA9961,M,SF,20241001,20541020,110036633,True
36180AB77,MA9962,M,SF,20241001,20541020,407438573,True
36180AB85,MA9963,M,SF,20241001,20541020,3031010315,True
36180AB93,MA9964,M,SF,20241001,20541020,6520769088,True
36180ACA9,MA9965,M,SF,20241001,20541020,3673487231,True
36180ACB7,MA9966,M,SF,20241001,20541020,1436686295,True
36180ACC5,MA9967,M,SF,20241001,20541020,419230448,True
36180ACD3,MA9968,M,SF,20241001,20541020,106531193,True
36180ACE1,MA9969,M,SF,20241001,20541020,5504948,True
36180ACF8,MA9970,M,SF,20241001,20540920,962976,True
36180ACK7,MA9974,M,AF,20241001,20541020,7811166,False
36180ACL5,MA9975,M,AF,20241001,20541020,5697367,False
36180ACM3,MA9976,M,AF,20241001,20541020,2966089,False
36180ACN1,MA9977,M,AF,20241001,20541020,1707917,False
