"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-05-01","'3138EJ3K2'","MBS","UMBS MORTPASS 3% 09/27","15yr",,,,,"249465.21",,,,,,""
"2024-05-01","'3131X6VN7'","MBS","UMBS MORTPASS 4% 06/26","15yr",,,,,"249392.55",,,,,,""
"2024-05-01","'3138LSYN4'","MBS","UMBS MORTPASS 3% 05/27","15yr",,,,,"249186.51",,,,,,""
"2024-05-01","'36179VMB3'","MBS","GNMA II MORTPASS 2% 05/50","30yr",,,,,"249184.13",,,,,,""
"2024-05-01","'3131XRKK9'","MBS","UMBS MORTPASS 3.5% 03/45","30yr",,,,,"249158.94",,,,,,""
"2024-05-01","'3133A3F78'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"249125.95",,,,,,""
"2024-05-01","'3620C4MV9'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"248891.05",,,,,,""
"2024-05-01","'36176RC91'","MBS","GNMA I MORTPASS 4% 10/41","30yr",,,,,"248815.32",,,,,,""
"2024-05-01","'36290TJX8'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"248695.94",,,,,,""
"2024-05-01","'3131XVE50'","MBS","UMBS MORTPASS 3% 10/46","30yr",,,,,"248623.20",,,,,,""
"2024-05-01","'31418BSZ0'","MBS","UMBS MORTPASS 3% 07/25","Other",,,,,"248589.91",,,,,,""
"2024-05-01","'3620C4N63'","MBS","GNMA I 3.5% 03/42","30yr",,,,,"248529.25",,,,,,""
"2024-05-01","'3140FLMZ8'","MBS","UMBS MORTPASS 3.5% 12/31","15yr",,,,,"248341.21",,,,,,""
"2024-05-01","'3131X6CB4'","MBS","UMBS MORTPASS 3.5% 12/25","15yr",,,,,"248312.38",,,,,,""
"2024-05-01","'3138WEXE4'","MBS","UMBS MORTPASS 3.5% 06/45","30yr",,,,,"248182.18",,,,,,""
"2024-05-01","'3138WTBB1'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"248151.89",,,,,,""
"2024-05-01","'31329NAR9'","MBS","UMBS MORTPASS 3.5% 02/45","30yr",,,,,"247804.52",,,,,,""
"2024-05-01","'36178WPW3'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"247791.98",,,,,,""
"2024-05-01","'3132CWUD4'","MBS","UMBS MORTPASS 2.5% 11/36","15yr",,,,,"247710.02",,,,,,""
"2024-05-01","'3140K5W60'","MBS","UMBS MORTPASS 2.5% 01/35","15yr",,,,,"247679.98",,,,,,""
"2024-05-01","'3138EH4A7'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"247444.00",,,,,,""
"2024-05-01","'3138ERJD3'","MBS","UMBS MORTPASS 3.5% 08/31","15yr",,,,,"247348.93",,,,,,""
"2024-05-01","'3138YFBB9'","MBS","UMBS MORTPASS 2.5% 01/30","15yr",,,,,"246695.74",,,,,,""
"2024-05-01","'3132D6N48'","MBS","UMBS MORTPASS 2% 05/36","15yr",,,,,"246627.62",,,,,,""
"2024-05-01","'3620A7B20'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"246477.00",,,,,,""
"2024-05-01","'3138EJ5Q7'","MBS","UMBS MORTPASS 3% 11/27","15yr",,,,,"246463.07",,,,,,""
"2024-05-01","'3138W2YX7'","MBS","UMBS MORTPASS 3% 01/44","30yr",,,,,"246442.57",,,,,,""
"2024-05-01","'31334YSX6'","MBS","UMBS MORTPASS 3.5% 08/49","30yr",,,,,"246188.01",,,,,,""
"2024-05-01","'36179EHY7'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"246170.06",,,,,,""
"2024-05-01","'3620ACGN8'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"246169.75",,,,,,""
"2024-05-01","'3133APWZ8'","MBS","UMBS MORTPASS 3% 07/51","30yr",,,,,"246152.45",,,,,,""
"2024-05-01","'3140X55F6'","MBS","UMBS MORTPASS 2.5% 04/30","Other",,,,,"246102.23",,,,,,""
"2024-05-01","'36297H7E2'","MBS","GNMA I MORTPASS 5% 04/40","30yr",,,,,"245908.96",,,,,,""
"2024-05-01","'36296XSV7'","MBS","GNMA I MORTPASS 5% 03/39","30yr",,,,,"245896.57",,,,,,""
"2024-05-01","'3138W5Z84'","MBS","UMBS MORTPASS 3% 03/28","15yr",,,,,"245858.81",,,,,,""
"2024-05-01","'3140XFV24'","MBS","UMBS MORTPASS 5% 02/32","Other",,,,,"245558.85",,,,,,""
"2024-05-01","'31417L2A2'","MBS","UMBS MORTPASS 6% 09/39","30yr",,,,,"245477.75",,,,,,""
"2024-05-01","'3140F34L9'","MBS","UMBS MORTPASS 3% 07/31","15yr",,,,,"245307.83",,,,,,""
"2024-05-01","'3140JG3K9'","MBS","UMBS MORTPASS 4% 11/49","30yr",,,,,"245265.27",,,,,,""
"2024-05-01","'36297JE34'","MBS","GNMA I MORTPASS 4% 03/39","30yr",,,,,"245214.16",,,,,,""
"2024-05-01","'3131X7FX1'","MBS","UMBS MORTPASS 3% 12/26","15yr",,,,,"245003.40",,,,,,""
"2024-05-01","'3140ECS91'","MBS","UMBS MORTPASS 3% 07/46","30yr",,,,,"244897.37",,,,,,""
"2024-05-01","'3620AB5H5'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"244728.49",,,,,,""
"2024-05-01","'3620A2CP9'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"244670.87",,,,,,""
"2024-05-01","'3140X9F34'","MBS","UMBS MORTPASS 2% 01/36","15yr",,,,,"244514.82",,,,,,""
"2024-05-01","'3140LWXL6'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"244428.73",,,,,,""
"2024-05-01","'3140XJ3A9'","MBS","UMBS MORTPASS 4.5% 01/38","15yr",,,,,"244207.13",,,,,,""
"2024-05-01","'3138XUYT3'","MBS","UMBS MORTPASS 4% 05/44","30yr",,,,,"243961.45",,,,,,""
"2024-05-01","'3620AS3J6'","MBS","GNMA I MORTPASS 4% 10/41","30yr",,,,,"243920.50",,,,,,""
"2024-05-01","'36179N5U8'","MBS","GNMA II MORTPASS 3% 03/44","30yr",,,,,"243741.33",,,,,,""
"2024-05-01","'31418C5T7'","MBS","UMBS MORTPASS 4% 01/29","Other",,,,,"243511.32",,,,,,""
"2024-05-01","'3131WNX41'","MBS","UMBS MORTPASS 4.5% 05/40","30yr",,,,,"243296.54",,,,,,""
"2024-05-01","'3138WFAB2'","MBS","UMBS MORTPASS 2% 07/30","15yr",,,,,"242935.94",,,,,,""
"2024-05-01","'3133BGB98'","MBS","UMBS MORTPASS 4% 07/52","30yr",,,,,"242832.05",,,,,,""
"2024-05-01","'36297GQ60'","MBS","GNMA I MORTPASS 4% 06/41","30yr",,,,,"242641.83",,,,,,""
"2024-05-01","'36178GRR7'","MBS","GNMA I 3.5% 10/42","30yr",,,,,"242385.62",,,,,,""
"2024-05-01","'3138M6JM0'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"242345.63",,,,,,""
"2024-05-01","'36179EJK5'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"242287.05",,,,,,""
"2024-05-01","'3140XDVQ6'","MBS","UMBS MORTPASS 3% 10/36","15yr",,,,,"242268.23",,,,,,""
"2024-05-01","'3132A9S32'","MBS","UMBS MORTPASS 2% 12/31","15yr",,,,,"242177.16",,,,,,""
"2024-05-01","'36176SKQ2'","MBS","GNMA I MORTPASS 4% 11/41","30yr",,,,,"241897.91",,,,,,""
"2024-05-01","'3620AWC81'","MBS","GNMA I MORTPASS 4% 11/41","30yr",,,,,"241722.27",,,,,,""
"2024-05-01","'3620A3XV1'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"241643.00",,,,,,""
"2024-05-01","'36297BEZ0'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"241617.05",,,,,,""
"2024-05-01","'36297FYH9'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"241485.06",,,,,,""
"2024-05-01","'3620AFE29'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"241266.50",,,,,,""
"2024-05-01","'36295R5P9'","MBS","GNMA I MORTPASS 4% 02/40","30yr",,,,,"241246.90",,,,,,""
"2024-05-01","'36179HUL3'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"241187.50",,,,,,""
"2024-05-01","'3140QM6U3'","MBS","UMBS MORTPASS 3.5% 10/51","30yr",,,,,"241097.99",,,,,,""
"2024-05-01","'3133LPRY5'","MBS","UMBS MORTPASS 3% 07/29","Other",,,,,"241096.62",,,,,,""
"2024-05-01","'3133BN4P5'","MBS","UMBS MORTPASS 4% 10/52","30yr",,,,,"240920.69",,,,,,""
"2024-05-01","'3140X7KM0'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"240906.24",,,,,,""
"2024-05-01","'3133LPR74'","MBS","UMBS MORTPASS 3% 09/29","Other",,,,,"240637.22",,,,,,""
"2024-05-01","'36179BWS9'","MBS","GNMA I 3.5% 07/43","30yr",,,,,"240611.56",,,,,,""
"2024-05-01","'3620A7BT1'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"240572.72",,,,,,""
"2024-05-01","'36297FWB4'","MBS","GNMA I 4.5% 09/39","30yr",,,,,"240381.13",,,,,,""
"2024-05-01","'31417DL27'","MBS","UMBS MORTPASS 2.5% 10/27","15yr",,,,,"240350.69",,,,,,""
"2024-05-01","'3620AAXD5'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"240349.24",,,,,,""
"2024-05-01","'3140X76Y0'","MBS","UMBS MORTPASS 3.5% 09/35","15yr",,,,,"240336.58",,,,,,""
"2024-05-01","'36294UU67'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"240247.57",,,,,,""
"2024-05-01","'36296LM64'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"240210.57",,,,,,""
"2024-05-01","'3140MYDA7'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"240167.42",,,,,,""
"2024-05-01","'36179KPZ1'","MBS","GNMA I 3.5% 01/43","30yr",,,,,"240151.41",,,,,,""
"2024-05-01","'3140K6CF0'","MBS","UMBS MORTPASS 2.5% 07/27","Other",,,,,"240117.77",,,,,,""
"2024-05-01","'3140F9LZ6'","MBS","UMBS MORTPASS 4.5% 06/47","30yr",,,,,"239915.82",,,,,,""
"2024-05-01","'3132ACYP9'","MBS","UMBS MORTPASS 4% 10/33","15yr",,,,,"239899.92",,,,,,""
"2024-05-01","'3140EWRV9'","MBS","UMBS MORTPASS 3% 01/31","15yr",,,,,"239869.99",,,,,,""
"2024-05-01","'3138WZQN5'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"239809.59",,,,,,""
"2024-05-01","'3140J5RP6'","MBS","UMBS MORTPASS 4% 06/47","30yr",,,,,"239756.82",,,,,,""
"2024-05-01","'3140FDZG4'","MBS","UMBS MORTPASS 3% 10/31","15yr",,,,,"239648.82",,,,,,""
"2024-05-01","'36178L4G5'","MBS","GNMA I 3.5% 09/42","30yr",,,,,"239528.48",,,,,,""
"2024-05-01","'3140QEBS0'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"239488.16",,,,,,""
"2024-05-01","'36295RWP9'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"239455.97",,,,,,""
"2024-05-01","'3140KGXE8'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"239243.18",,,,,,""
"2024-05-01","'36295CFZ9'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"238816.87",,,,,,""
"2024-05-01","'3138EGQF4'","MBS","UMBS MORTPASS 4% 12/24","15yr",,,,,"238708.01",,,,,,"Y"
"2024-05-01","'3131XBL31'","MBS","UMBS MORTPASS 3% 07/30","15yr",,,,,"238672.78",,,,,,""
"2024-05-01","'3140FR5W1'","MBS","UMBS MORTPASS 3.5% 05/32","15yr",,,,,"238563.64",,,,,,""
"2024-05-01","'3140Q8DA0'","MBS","UMBS MORTPASS 3.5% 01/48","30yr",,,,,"238497.53",,,,,,""
"2024-05-01","'3138W2XN0'","MBS","UMBS MORTPASS 3.5% 07/28","15yr",,,,,"238411.41",,,,,,""
"2024-05-01","'3140KVEC0'","MBS","UMBS MORTPASS 2.5% 11/50","30yr",,,,,"238362.06",,,,,,""
"2024-05-01","'3140F46H4'","MBS","UMBS MORTPASS 3% 07/46","30yr",,,,,"238318.96",,,,,,""
"2024-05-01","'3140HBEX2'","MBS","UMBS MORTPASS 3.5% 01/33","15yr",,,,,"238295.97",,,,,,""
"2024-05-01","'3140FVMG8'","MBS","UMBS MORTPASS 3.5% 03/47","30yr",,,,,"238228.14",,,,,,""
"2024-05-01","'3138WZJQ6'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"238129.25",,,,,,""
"2024-05-01","'36296UJD3'","MBS","GNMA I 4.5% 04/39","30yr",,,,,"238093.35",,,,,,""
"2024-05-01","'36295CJP7'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"238090.05",,,,,,""
"2024-05-01","'3140HMFJ8'","MBS","UMBS MORTPASS 3.5% 06/33","15yr",,,,,"238050.50",,,,,,""
"2024-05-01","'3131XCVJ3'","MBS","UMBS MORTPASS 3.5% 05/32","15yr",,,,,"237894.15",,,,,,""
"2024-05-01","'31329LFC1'","MBS","UMBS MORTPASS 3% 01/28","15yr",,,,,"237811.25",,,,,,""
"2024-05-01","'3140HED82'","MBS","UMBS MORTPASS 2.5% 02/33","15yr",,,,,"237745.56",,,,,,""
"2024-05-01","'3132A1DT8'","MBS","UMBS MORTPASS 5.5% 01/36","30yr",,,,,"237685.00",,,,,,""
"2024-05-01","'3140XCY93'","MBS","UMBS MORTPASS 3% 09/36","15yr",,,,,"237624.50",,,,,,""
"2024-05-01","'3131WMLM6'","MBS","UMBS MORTPASS 5% 01/39","30yr",,,,,"237280.64",,,,,,""
"2024-05-01","'31418CCX0'","MBS","UMBS MORTPASS 3% 10/26","Other",,,,,"237211.92",,,,,,""
"2024-05-01","'36295RW53'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"237176.85",,,,,,""
"2024-05-01","'3140F2UH1'","MBS","UMBS MORTPASS 3% 06/46","30yr",,,,,"237057.10",,,,,,""
"2024-05-01","'3140E65M0'","MBS","UMBS MORTPASS 3.5% 11/45","30yr",,,,,"236852.24",,,,,,""
"2024-05-01","'3140N5EU4'","MBS","UMBS MORTPASS 4.5% 11/37","15yr",,,,,"236832.36",,,,,,""
"2024-05-01","'3138EJPF9'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"236650.88",,,,,,""
"2024-05-01","'3620AC6T6'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"236238.24",,,,,,""
"2024-05-01","'3140J6FU6'","MBS","UMBS MORTPASS 3% 10/32","15yr",,,,,"236209.61",,,,,,""
"2024-05-01","'3131XCA72'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"236207.26",,,,,,""
"2024-05-01","'3138X6R98'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"235944.44",,,,,,""
"2024-05-01","'3620AVAL6'","MBS","GNMA I MORTPASS 3% 08/42","30yr",,,,,"235890.54",,,,,,""
"2024-05-01","'3140FSUA9'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"235883.60",,,,,,""
"2024-05-01","'3131XK7A1'","MBS","UMBS MORTPASS 2.5% 12/42","30yr",,,,,"235879.72",,,,,,""
"2024-05-01","'3140EBJQ5'","MBS","UMBS MORTPASS 3% 01/31","15yr",,,,,"235785.91",,,,,,""
"2024-05-01","'3140FGWS4'","MBS","UMBS MORTPASS 2.5% 12/31","15yr",,,,,"235741.88",,,,,,""
"2024-05-01","'36295GVP4'","MBS","GNMA I MORTPASS 5% 06/37","30yr",,,,,"235474.53",,,,,,""
"2024-05-01","'36181FKG5'","MBS","GNMA I MORTPASS 4% 08/43","30yr",,,,,"235350.93",,,,,,""
"2024-05-01","'3140XFH61'","MBS","UMBS MORTPASS 3.5% 01/52","30yr",,,,,"235341.79",,,,,,""
"2024-05-01","'3140XAG48'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"235167.56",,,,,,""
"2024-05-01","'3138WN3H0'","MBS","UMBS MORTPASS 3% 04/28","15yr",,,,,"235153.69",,,,,,""
"2024-05-01","'36297ADQ3'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"235149.30",,,,,,""
"2024-05-01","'36297DSW8'","MBS","GNMA I MORTPASS 6% 03/39","30yr",,,,,"235075.36",,,,,,""
"2024-05-01","'36176UJW6'","MBS","GNMA I 3.5% 11/41","30yr",,,,,"235039.80",,,,,,""
"2024-05-01","'36176PT30'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"235014.31",,,,,,""
"2024-05-01","'3138XSCT2'","MBS","UMBS MORTPASS 3.5% 03/29","15yr",,,,,"234679.68",,,,,,""
"2024-05-01","'3140GQEL6'","MBS","UMBS MORTPASS 3% 02/33","15yr",,,,,"234477.70",,,,,,""
"2024-05-01","'3140F1UR1'","MBS","UMBS MORTPASS 3% 04/31","15yr",,,,,"234469.33",,,,,,""
"2024-05-01","'36176AA33'","MBS","GNMA I 3.5% 03/42","30yr",,,,,"234253.65",,,,,,""
"2024-05-01","'36178GRQ9'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"234120.78",,,,,,""
"2024-05-01","'3140F1WK4'","MBS","UMBS MORTPASS 3% 06/31","15yr",,,,,"234042.49",,,,,,""
"2024-05-01","'3140GW6W8'","MBS","UMBS MORTPASS 3% 09/47","30yr",,,,,"234017.15",,,,,,""
"2024-05-01","'3131XTPH7'","MBS","UMBS MORTPASS 3.5% 11/45","30yr",,,,,"233814.60",,,,,,""
"2024-05-01","'3140X4XF8'","MBS","UMBS MORTPASS 3.5% 09/34","15yr",,,,,"233688.33",,,,,,""
"2024-05-01","'3133GALU8'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"233624.54",,,,,,""
"2024-05-01","'3132A8P45'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"233530.47",,,,,,""
"2024-05-01","'3620A7P74'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"233442.92",,,,,,""
"2024-05-01","'3620ABF76'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"233285.83",,,,,,""
"2024-05-01","'3620A13Y2'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"232849.80",,,,,,""
"2024-05-01","'3620A8UP6'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"232636.89",,,,,,""
"2024-05-01","'31411JFP6'","MBS","UMBS MORTPASS 5% 01/37","30yr",,,,,"232480.27",,,,,,""
"2024-05-01","'3140HBCU0'","MBS","UMBS MORTPASS 4.5% 02/48","30yr",,,,,"232439.87",,,,,,""
"2024-05-01","'3138E8CK6'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"232321.73",,,,,,""
"2024-05-01","'3131X7AU2'","MBS","UMBS MORTPASS 3% 10/26","15yr",,,,,"232306.48",,,,,,""
"2024-05-01","'3131YBD88'","MBS","UMBS MORTPASS 3% 04/39","Other",,,,,"232200.09",,,,,,""
"2024-05-01","'3140E8H76'","MBS","UMBS MORTPASS 2.5% 01/32","15yr",,,,,"232183.25",,,,,,""
"2024-05-01","'3131YAFM7'","MBS","UMBS MORTPASS 3.5% 03/34","15yr",,,,,"232097.41",,,,,,""
"2024-05-01","'3133ARKV6'","MBS","UMBS MORTPASS 3% 09/51","30yr",,,,,"232047.38",,,,,,""
"2024-05-01","'3620AE3U2'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"232027.31",,,,,,""
"2024-05-01","'3140GYZ44'","MBS","UMBS MORTPASS 2.5% 02/33","15yr",,,,,"231975.89",,,,,,""
"2024-05-01","'3133KLUX3'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"231954.36",,,,,,""
"2024-05-01","'3140GWR47'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"231765.94",,,,,,""
"2024-05-01","'36296JFX8'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"231656.02",,,,,,""
"2024-05-01","'36297JGZ1'","MBS","GNMA I 4.5% 03/39","30yr",,,,,"231612.09",,,,,,""
"2024-05-01","'3131XRX41'","MBS","UMBS MORTPASS 3.5% 06/45","30yr",,,,,"231526.24",,,,,,""
"2024-05-01","'3620ACMN1'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"231498.72",,,,,,""
"2024-05-01","'3131XDW68'","MBS","UMBS MORTPASS 3.5% 08/33","15yr",,,,,"231475.15",,,,,,""
"2024-05-01","'3133GAVX1'","MBS","UMBS MORTPASS 1.5% 11/35","15yr",,,,,"231130.11",,,,,,""
"2024-05-01","'36176ENR8'","MBS","GNMA I 3.5% 11/43","30yr",,,,,"231066.09",,,,,,""
"2024-05-01","'3138YDAU3'","MBS","UMBS MORTPASS 3.5% 01/30","15yr",,,,,"231051.30",,,,,,""
"2024-05-01","'36181AZR6'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"230842.50",,,,,,""
"2024-05-01","'36295T7D0'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"230797.12",,,,,,""
"2024-05-01","'3620AHM26'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"230736.19",,,,,,""
"2024-05-01","'3131Y9VS9'","MBS","UMBS MORTPASS 3.5% 02/49","30yr",,,,,"230710.80",,,,,,""
"2024-05-01","'3140E4TP2'","MBS","UMBS MORTPASS 3% 03/31","15yr",,,,,"230399.72",,,,,,""
"2024-05-01","'3140HMHJ6'","MBS","UMBS MORTPASS 3% 08/48","30yr",,,,,"230143.25",,,,,,""
"2024-05-01","'36296LNE6'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"230093.72",,,,,,""
"2024-05-01","'3140MRH67'","MBS","UMBS MORTPASS 4% 07/37","15yr",,,,,"230055.61",,,,,,""
"2024-05-01","'3620ABH74'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"229981.90",,,,,,""
"2024-05-01","'3140K8HS3'","MBS","UMBS MORTPASS 3.5% 01/50","30yr",,,,,"229804.71",,,,,,""
"2024-05-01","'36296YZP0'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"229448.13",,,,,,""
"2024-05-01","'3133AGF53'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"229291.70",,,,,,""
"2024-05-01","'3138X5EK9'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"229227.11",,,,,,""
"2024-05-01","'36180CGM5'","MBS","GNMA I 3.5% 05/43","30yr",,,,,"229210.85",,,,,,""
"2024-05-01","'3620ABGB6'","MBS","GNMA I 4.5% 01/40","30yr",,,,,"229128.74",,,,,,""
"2024-05-01","'3131XD5S0'","MBS","UMBS MORTPASS 4% 09/28","Other",,,,,"228981.10",,,,,,""
"2024-05-01","'36177N3A6'","MBS","GNMA I MORTPASS 4% 04/42","30yr",,,,,"228764.29",,,,,,""
"2024-05-01","'3140FF3C3'","MBS","UMBS MORTPASS 2.5% 09/31","15yr",,,,,"228745.98",,,,,,""
"2024-05-01","'3140FSN41'","MBS","UMBS MORTPASS 3.5% 02/32","15yr",,,,,"228553.52",,,,,,""
"2024-05-01","'3138WEKF5'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"228514.38",,,,,,""
"2024-05-01","'3138XMAJ9'","MBS","UMBS MORTPASS 4.5% 02/44","30yr",,,,,"228283.40",,,,,,""
"2024-05-01","'3140FQBR7'","MBS","UMBS MORTPASS 2.5% 01/32","15yr",,,,,"228220.18",,,,,,""
"2024-05-01","'3140HFH93'","MBS","UMBS MORTPASS 3% 03/48","30yr",,,,,"228162.57",,,,,,""
"2024-05-01","'3138X2F25'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"228005.89",,,,,,""
"2024-05-01","'3138E66D3'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"227920.29",,,,,,""
"2024-05-01","'3138Y5WU6'","MBS","UMBS MORTPASS 2.5% 12/29","15yr",,,,,"227919.65",,,,,,""
"2024-05-01","'3131XCUD7'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"227820.63",,,,,,""
"2024-05-01","'31329N7B8'","MBS","UMBS MORTPASS 2.5% 04/48","30yr",,,,,"227759.25",,,,,,""
"2024-05-01","'3140X8CR6'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"227615.44",,,,,,""
"2024-05-01","'3132A9ML8'","MBS","UMBS MORTPASS 3% 05/27","15yr",,,,,"227519.05",,,,,,""
"2024-05-01","'36296HMP1'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"227090.32",,,,,,""
"2024-05-01","'3138XFAS4'","MBS","UMBS MORTPASS 3% 12/28","15yr",,,,,"226730.13",,,,,,""
"2024-05-01","'3140FA5S7'","MBS","UMBS MORTPASS 4.5% 07/47","30yr",,,,,"226698.16",,,,,,""
"2024-05-01","'36177TS65'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"226666.20",,,,,,""
"2024-05-01","'3138Y7DN9'","MBS","UMBS MORTPASS 2.5% 02/31","15yr",,,,,"226489.91",,,,,,""
"2024-05-01","'3138XMBA7'","MBS","UMBS MORTPASS 4.5% 02/44","30yr",,,,,"226489.72",,,,,,""
"2024-05-01","'36176YBQ9'","MBS","GNMA I 3.5% 12/41","30yr",,,,,"226376.87",,,,,,""
"2024-05-01","'3140JVR46'","MBS","UMBS MORTPASS 3.5% 09/49","30yr",,,,,"226327.52",,,,,,""
"2024-05-01","'3138XC2G6'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"226283.43",,,,,,""
"2024-05-01","'36296PMY4'","MBS","GNMA I MORTPASS 5% 04/39","30yr",,,,,"226171.87",,,,,,""
"2024-05-01","'36291UP58'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"225851.77",,,,,,""
"2024-05-01","'3132A86D6'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"225729.16",,,,,,""
"2024-05-01","'3138M1BC1'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"225684.72",,,,,,""
"2024-05-01","'36181FDQ1'","MBS","GNMA I 3.5% 07/43","30yr",,,,,"225628.83",,,,,,""
"2024-05-01","'3132D55K4'","MBS","UMBS MORTPASS 3% 06/35","15yr",,,,,"225533.91",,,,,,""
"2024-05-01","'36202FB47'","MBS","GNMA II MORTPASS 5% 10/39","30yr",,,,,"225419.06",,,,,,""
"2024-05-01","'3140MHS42'","MBS","UMBS MORTPASS 2.5% 03/52","30yr",,,,,"225380.60",,,,,,""
"2024-05-01","'3133KH4B9'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"225278.34",,,,,,""
"2024-05-01","'3140F0WM2'","MBS","UMBS MORTPASS 2.5% 10/31","15yr",,,,,"225171.58",,,,,,""
"2024-05-01","'3138EMEP2'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"225049.66",,,,,,""
"2024-05-01","'3140L5SD9'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"225045.94",,,,,,""
"2024-05-01","'3138LU4X0'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"224991.55",,,,,,""
"2024-05-01","'36178QJR4'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"224981.28",,,,,,""
"2024-05-01","'36297FT51'","MBS","GNMA I MORTPASS 5% 08/39","30yr",,,,,"224972.39",,,,,,""
"2024-05-01","'3140XFQ87'","MBS","UMBS MORTPASS 3.5% 11/34","15yr",,,,,"224757.48",,,,,,""
