"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-10-02","'31417UJY2'","MBS","UMBS MORTPASS 6% 03/40","30yr",,,,,"7428.59",,,,,,""
"2024-10-02","'3131XP2K3'","MBS","UMBS MORTPASS 3.5% 04/44","30yr",,,,,"7379.69",,,,,,""
"2024-10-02","'3131WJHS5'","MBS","UMBS MORTPASS 5% 01/37","30yr",,,,,"7365.13",,,,,,""
"2024-10-02","'3131WKTC4'","MBS","UMBS MORTPASS 6% 12/37","30yr",,,,,"7344.23",,,,,,""
"2024-10-02","'36200NC74'","MBS","GNMA I MORTPASS 5% 02/34","30yr",,,,,"7337.62",,,,,,""
"2024-10-02","'36296YVS8'","MBS","GNMA I MORTPASS 5% 01/39","30yr",,,,,"7336.04",,,,,,""
"2024-10-02","'3138EBG74'","MBS","UMBS MORTPASS 3% 03/27","15yr",,,,,"7319.24",,,,,,""
"2024-10-02","'3138EPS70'","MBS","UMBS MORTPASS 4% 02/29","15yr",,,,,"7306.19",,,,,,""
"2024-10-02","'36181D5C6'","MBS","GNMA I 3.5% 06/43","30yr",,,,,"7303.30",,,,,,""
"2024-10-02","'36202FAS5'","MBS","GNMA II 3.5% 07/39","30yr",,,,,"7284.63",,,,,,""
"2024-10-02","'3131XCY68'","MBS","UMBS MORTPASS 3.5% 07/32","15yr",,,,,"7259.36",,,,,,""
"2024-10-02","'36179UH54'","MBS","GNMA II 4.5% 12/48","30yr",,,,,"7241.62",,,,,,""
"2024-10-02","'3140FUNM6'","MBS","UMBS MORTPASS 4.5% 02/47","30yr",,,,,"7238.04",,,,,,""
"2024-10-02","'3138AYCZ0'","MBS","UMBS MORTPASS 3% 12/26","15yr",,,,,"7214.37",,,,,,""
"2024-10-02","'3138MBK70'","MBS","UMBS MORTPASS 3% 09/27","15yr",,,,,"7213.33",,,,,,""
"2024-10-02","'3138Y4LT4'","MBS","UMBS MORTPASS 3% 09/29","15yr",,,,,"7190.15",,,,,,""
"2024-10-02","'3131WMMR4'","MBS","UMBS MORTPASS 6.5% 01/39","30yr",,,,,"7189.36",,,,,,""
"2024-10-02","'3138WBSE6'","MBS","UMBS MORTPASS 4% 05/44","30yr",,,,,"7187.03",,,,,,""
"2024-10-02","'3131X5LA8'","MBS","UMBS MORTPASS 4.5% 02/25","15yr",,,,,"7185.89",,,,,,""
"2024-10-02","'31418DPN6'","MBS","UMBS MORTPASS 3.5% 05/35","15yr",,,,,"7183.31",,,,,,""
"2024-10-02","'3131XUKB2'","MBS","UMBS MORTPASS 4% 06/46","30yr",,,,,"7168.87",,,,,,""
"2024-10-02","'31410LEX6'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"7165.94",,,,,,""
"2024-10-02","'31329K3D4'","MBS","UMBS MORTPASS 3% 12/25","15yr",,,,,"7157.39",,,,,,""
"2024-10-02","'3140J8SW4'","MBS","UMBS MORTPASS 3.5% 05/33","15yr",,,,,"7141.77",,,,,,""
"2024-10-02","'3138YPWD0'","MBS","UMBS MORTPASS 2.5% 04/45","30yr",,,,,"7134.94",,,,,,""
"2024-10-02","'3132A2VJ8'","MBS","UMBS MORTPASS 6% 10/38","30yr",,,,,"7125.23",,,,,,""
"2024-10-02","'3131WMQK5'","MBS","UMBS MORTPASS 5% 02/39","30yr",,,,,"7122.93",,,,,,""
"2024-10-02","'3620A5AW9'","MBS","GNMA I MORTPASS 4% 07/40","30yr",,,,,"7114.77",,,,,,""
"2024-10-02","'31418QAV5'","MBS","UMBS MORTPASS 4% 03/25","15yr",,,,,"7098.50",,,,,,""
"2024-10-02","'36291XZ36'","MBS","GNMA I MORTPASS 4% 09/41","30yr",,,,,"7094.60",,,,,,""
"2024-10-02","'3620A3NX8'","MBS","GNMA I MORTPASS 5% 06/39","30yr",,,,,"7070.22",,,,,,""
"2024-10-02","'36296V6L7'","MBS","GNMA I MORTPASS 5% 01/39","30yr",,,,,"7066.43",,,,,,""
"2024-10-02","'31329MJD3'","MBS","UMBS MORTPASS 3% 07/29","15yr",,,,,"7042.77",,,,,,""
"2024-10-02","'3131XCD38'","MBS","UMBS MORTPASS 2.5% 08/26","Other",,,,,"7036.08",,,,,,""
"2024-10-02","'31329MLS7'","MBS","UMBS MORTPASS 4% 12/32","15yr",,,,,"7030.05",,,,,,""
"2024-10-02","'36292CQR8'","MBS","GNMA I MORTPASS 5% 06/35","30yr",,,,,"7025.47",,,,,,""
"2024-10-02","'36176APV5'","MBS","GNMA I MORTPASS 4% 08/41","30yr",,,,,"7013.94",,,,,,""
"2024-10-02","'31412TMV2'","MBS","UMBS MORTPASS 5% 06/38","30yr",,,,,"7004.74",,,,,,""
"2024-10-02","'3138A8SR8'","MBS","UMBS MORTPASS 4% 03/26","15yr",,,,,"6964.14",,,,,,""
"2024-10-02","'31418BS23'","MBS","UMBS MORTPASS 3.5% 07/25","Other",,,,,"6958.65",,,,,,""
"2024-10-02","'3131X5S37'","MBS","UMBS MORTPASS 4% 07/25","15yr",,,,,"6957.89",,,,,,""
"2024-10-02","'3140FR5V3'","MBS","UMBS MORTPASS 3.5% 05/32","15yr",,,,,"6928.67",,,,,,""
"2024-10-02","'3131X9QK3'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"6903.98",,,,,,""
"2024-10-02","'36179SUT2'","MBS","GNMA II 2.5% 01/47","30yr",,,,,"6897.84",,,,,,""
"2024-10-02","'3131X6LY4'","MBS","UMBS MORTPASS 4% 03/26","15yr",,,,,"6885.24",,,,,,""
"2024-10-02","'36201TVK0'","MBS","GNMA I MORTPASS 5% 10/36","30yr",,,,,"6879.59",,,,,,""
"2024-10-02","'3620A8VA8'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"6854.56",,,,,,""
"2024-10-02","'31418ARC4'","MBS","UMBS MORTPASS 3% 03/28","15yr",,,,,"6852.23",,,,,,""
"2024-10-02","'3131XCA31'","MBS","UMBS MORTPASS 2.5% 07/31","15yr",,,,,"6839.60",,,,,,""
"2024-10-02","'3138EHCP5'","MBS","UMBS MORTPASS 4.5% 04/25","15yr",,,,,"6836.23",,,,,,"Y"
"2024-10-02","'3131X6J68'","MBS","UMBS MORTPASS 4% 02/26","15yr",,,,,"6821.97",,,,,,""
"2024-10-02","'3138XPG72'","MBS","UMBS MORTPASS 3% 03/44","30yr",,,,,"6816.30",,,,,,""
"2024-10-02","'3138ASXQ0'","MBS","UMBS MORTPASS 3% 10/26","15yr",,,,,"6807.12",,,,,,""
"2024-10-02","'31417YKP1'","MBS","UMBS MORTPASS 5.5% 12/29","Other",,,,,"6806.02",,,,,,""
"2024-10-02","'36296CDT4'","MBS","GNMA I MORTPASS 6% 06/38","30yr",,,,,"6746.93",,,,,,""
"2024-10-02","'36295RXL7'","MBS","GNMA I MORTPASS 5% 03/40","30yr",,,,,"6739.17",,,,,,""
"2024-10-02","'36200NXW6'","MBS","GNMA I MORTPASS 5% 12/34","30yr",,,,,"6735.76",,,,,,""
"2024-10-02","'31418A4P0'","MBS","UMBS MORTPASS 4% 11/28","15yr",,,,,"6734.77",,,,,,""
"2024-10-02","'31400YHD1'","MBS","UMBS MORTPASS 6% 02/33","30yr",,,,,"6733.09",,,,,,""
"2024-10-02","'36297BET4'","MBS","GNMA I MORTPASS 5% 07/39","30yr",,,,,"6731.17",,,,,,""
"2024-10-02","'3138WDBF7'","MBS","UMBS MORTPASS 4% 10/44","30yr",,,,,"6729.24",,,,,,""
"2024-10-02","'36177JRP6'","MBS","GNMA I 3.5% 01/42","30yr",,,,,"6727.80",,,,,,""
"2024-10-02","'31412UY53'","MBS","UMBS MORTPASS 4.5% 08/39","30yr",,,,,"6696.57",,,,,,""
"2024-10-02","'3132A8NR6'","MBS","UMBS MORTPASS 4% 11/25","15yr",,,,,"6693.96",,,,,,""
"2024-10-02","'36291WV81'","MBS","GNMA I MORTPASS 6% 12/38","30yr",,,,,"6680.56",,,,,,""
"2024-10-02","'36296SU45'","MBS","GNMA I MORTPASS 6% 12/38","30yr",,,,,"6650.00",,,,,,""
"2024-10-02","'3138ABEY1'","MBS","UMBS MORTPASS 3.5% 04/41","30yr",,,,,"6643.42",,,,,,""
"2024-10-02","'36296DYS1'","MBS","GNMA I 5.5% 05/38","30yr",,,,,"6627.97",,,,,,""
"2024-10-02","'3140EUDV8'","MBS","UMBS MORTPASS 4.5% 12/45","30yr",,,,,"6621.66",,,,,,""
"2024-10-02","'36291ENA5'","MBS","GNMA I MORTPASS 5% 04/34","30yr",,,,,"6614.00",,,,,,""
"2024-10-02","'3132A6X57'","MBS","UMBS MORTPASS 4% 07/25","15yr",,,,,"6611.19",,,,,,""
"2024-10-02","'3138XRJP5'","MBS","UMBS MORTPASS 4% 04/29","15yr",,,,,"6601.78",,,,,,""
"2024-10-02","'36178DXT3'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"6592.62",,,,,,""
"2024-10-02","'36202D2B6'","MBS","GNMA II 4.5% 11/33","30yr",,,,,"6590.69",,,,,,""
"2024-10-02","'3620C6EC5'","MBS","GNMA I MORTPASS 4% 10/40","30yr",,,,,"6581.22",,,,,,""
"2024-10-02","'36296GP70'","MBS","GNMA I MORTPASS 5% 06/38","30yr",,,,,"6535.14",,,,,,""
"2024-10-02","'3131WCU48'","MBS","UMBS MORTPASS 5% 09/33","30yr",,,,,"6527.76",,,,,,""
"2024-10-02","'3132A7ZH7'","MBS","UMBS MORTPASS 2.5% 10/24","Other",,,,,"6514.65",,,,,,""
"2024-10-02","'3138Y2RW5'","MBS","UMBS MORTPASS 3.5% 09/29","15yr",,,,,"6511.65",,,,,,""
"2024-10-02","'36296LP38'","MBS","GNMA I 5.5% 09/38","30yr",,,,,"6481.52",,,,,,""
"2024-10-02","'31402NHG6'","MBS","UMBS MORTPASS 5% 09/33","30yr",,,,,"6467.92",,,,,,""
"2024-10-02","'31418B3C8'","MBS","UMBS MORTPASS 4.5% 03/46","30yr",,,,,"6464.52",,,,,,""
"2024-10-02","'3138EG5L4'","MBS","UMBS MORTPASS 4% 10/26","15yr",,,,,"6451.30",,,,,,""
"2024-10-02","'36202EC23'","MBS","GNMA II 4.5% 03/35","30yr",,,,,"6448.48",,,,,,""
"2024-10-02","'31410LEG3'","MBS","UMBS MORTPASS 3.5% 03/26","15yr",,,,,"6438.91",,,,,,""
"2024-10-02","'3140EBSF9'","MBS","UMBS MORTPASS 3.5% 01/31","15yr",,,,,"6437.72",,,,,,""
"2024-10-02","'3132A5FN0'","MBS","UMBS MORTPASS 4% 08/46","30yr",,,,,"6435.79",,,,,,""
"2024-10-02","'3131X5S78'","MBS","UMBS MORTPASS 4% 06/25","15yr",,,,,"6430.44",,,,,,""
"2024-10-02","'3140J5RW1'","MBS","UMBS MORTPASS 3.5% 04/29","15yr",,,,,"6429.72",,,,,,""
"2024-10-02","'31417MP56'","MBS","UMBS MORTPASS 6% 09/39","30yr",,,,,"6417.54",,,,,,""
"2024-10-02","'36291UPJ8'","MBS","GNMA I MORTPASS 5% 06/39","30yr",,,,,"6414.30",,,,,,""
"2024-10-02","'31407NP80'","MBS","UMBS MORTPASS 5% 08/35","30yr",,,,,"6403.40",,,,,,""
"2024-10-02","'3620A2FC5'","MBS","GNMA I MORTPASS 5% 08/39","30yr",,,,,"6396.93",,,,,,""
"2024-10-02","'3140MXVY7'","MBS","UMBS MORTPASS 4.5% 07/52","30yr",,,,,"6388.14",,,,,,""
"2024-10-02","'3140H9ZZ9'","MBS","UMBS MORTPASS 3% 12/25","Other",,,,,"6388.05",,,,,,""
"2024-10-02","'36290ULN4'","MBS","GNMA I 5.5% 12/37","30yr",,,,,"6383.65",,,,,,""
"2024-10-02","'3131XAWL1'","MBS","UMBS MORTPASS 3% 10/24","Other",,,,,"6379.49",,,,,,""
"2024-10-02","'3132A9UU9'","MBS","UMBS MORTPASS 4% 02/33","15yr",,,,,"6347.54",,,,,,""
"2024-10-02","'31402WR83'","MBS","UMBS MORTPASS 5% 09/33","30yr",,,,,"6339.40",,,,,,""
"2024-10-02","'31417TUF3'","MBS","UMBS MORTPASS 4% 12/24","15yr",,,,,"6337.28",,,,,,""
"2024-10-02","'3138X5CX3'","MBS","UMBS MORTPASS 3.5% 05/29","15yr",,,,,"6332.43",,,,,,""
"2024-10-02","'36230MKA4'","MBS","GNMA I MORTPASS 4% 08/41","30yr",,,,,"6323.07",,,,,,""
"2024-10-02","'3131X6Y53'","MBS","UMBS MORTPASS 3% 08/26","15yr",,,,,"6321.24",,,,,,""
"2024-10-02","'31417MFE8'","MBS","UMBS MORTPASS 4.5% 08/39","30yr",,,,,"6309.29",,,,,,""
"2024-10-02","'3131Y0R53'","MBS","UMBS MORTPASS 3.5% 03/48","30yr",,,,,"6303.52",,,,,,""
"2024-10-02","'31371NP82'","MBS","UMBS MORTPASS 5.5% 01/28","Other",,,,,"6298.63",,,,,,""
"2024-10-02","'31413JZR8'","MBS","UMBS MORTPASS 6% 10/37","30yr",,,,,"6250.76",,,,,,""
"2024-10-02","'3138ET4G8'","MBS","UMBS MORTPASS 3% 05/30","15yr",,,,,"6247.88",,,,,,""
"2024-10-02","'3133A0DF8'","MBS","UMBS MORTPASS 5% 12/49","30yr",,,,,"6243.84",,,,,,""
"2024-10-02","'3138AKEG0'","MBS","UMBS MORTPASS 4% 06/26","15yr",,,,,"6223.66",,,,,,""
"2024-10-02","'36296E3Y0'","MBS","GNMA I 5.5% 06/38","30yr",,,,,"6211.66",,,,,,""
"2024-10-02","'3131X5Z88'","MBS","UMBS MORTPASS 4% 10/25","15yr",,,,,"6202.03",,,,,,""
"2024-10-02","'31405SKT0'","MBS","UMBS MORTPASS 5% 04/35","30yr",,,,,"6200.44",,,,,,""
"2024-10-02","'36291UNH4'","MBS","GNMA I 4.5% 03/39","30yr",,,,,"6198.23",,,,,,""
"2024-10-02","'36296Q3Q0'","MBS","GNMA I 5.5% 07/39","30yr",,,,,"6195.24",,,,,,""
"2024-10-02","'36292ESX9'","MBS","GNMA I MORTPASS 5% 08/35","30yr",,,,,"6190.06",,,,,,""
"2024-10-02","'3131WKHV5'","MBS","UMBS MORTPASS 5% 08/37","30yr",,,,,"6180.54",,,,,,""
"2024-10-02","'3138YXK95'","MBS","UMBS MORTPASS 3% 09/30","15yr",,,,,"6177.79",,,,,,""
"2024-10-02","'31368HLV3'","MBS","UMBS MORTPASS 5% 09/33","30yr",,,,,"6169.50",,,,,,""
"2024-10-02","'36296KPL0'","MBS","GNMA I 5.5% 07/38","30yr",,,,,"6159.40",,,,,,""
"2024-10-02","'3131X9ZP2'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"6147.97",,,,,,""
"2024-10-02","'31417SN55'","MBS","UMBS MORTPASS 4.5% 04/25","15yr",,,,,"6130.07",,,,,,""
"2024-10-02","'31416R6V0'","MBS","UMBS MORTPASS 5.5% 06/39","30yr",,,,,"6125.79",,,,,,""
"2024-10-02","'36202ECM9'","MBS","GNMA II 4.5% 02/35","30yr",,,,,"6124.49",,,,,,""
"2024-10-02","'3140EY3U3'","MBS","UMBS MORTPASS 3.5% 03/31","15yr",,,,,"6099.04",,,,,,""
"2024-10-02","'36200KQB6'","MBS","GNMA I MORTPASS 5% 03/33","30yr",,,,,"6090.11",,,,,,""
"2024-10-02","'31418NGN4'","MBS","UMBS MORTPASS 4% 02/25","15yr",,,,,"6080.42",,,,,,""
"2024-10-02","'31419DJY8'","MBS","UMBS MORTPASS 4% 08/25","15yr",,,,,"6076.11",,,,,,""
"2024-10-02","'3140JKY26'","MBS","UMBS MORTPASS 3.5% 01/49","30yr",,,,,"6072.15",,,,,,""
"2024-10-02","'36201XR59'","MBS","GNMA I 5.5% 05/36","30yr",,,,,"6062.63",,,,,,""
"2024-10-02","'3140J5X87'","MBS","UMBS MORTPASS 3.5% 05/32","15yr",,,,,"6031.71",,,,,,""
"2024-10-02","'36201NTK6'","MBS","GNMA I 4.5% 07/33","30yr",,,,,"6027.17",,,,,,""
"2024-10-02","'3131X1EB3'","MBS","UMBS MORTPASS 5.5% 03/26","Other",,,,,"6021.52",,,,,,""
"2024-10-02","'31412T2U6'","MBS","UMBS MORTPASS 6.5% 12/38","30yr",,,,,"6021.43",,,,,,""
"2024-10-02","'36296JDW2'","MBS","GNMA I MORTPASS 5% 01/39","30yr",,,,,"6015.30",,,,,,""
"2024-10-02","'3138EDHZ7'","MBS","UMBS MORTPASS 3% 11/28","15yr",,,,,"6009.85",,,,,,""
"2024-10-02","'36176KEQ6'","MBS","GNMA I MORTPASS 4% 08/41","30yr",,,,,"5979.33",,,,,,""
"2024-10-02","'36213YAN2'","MBS","GNMA I 5.5% 01/39","30yr",,,,,"5956.56",,,,,,""
"2024-10-02","'3138WDUL3'","MBS","UMBS MORTPASS 2.5% 01/30","15yr",,,,,"5956.30",,,,,,""
"2024-10-02","'3131WKKQ2'","MBS","UMBS MORTPASS 6.5% 08/37","30yr",,,,,"5953.85",,,,,,""
"2024-10-02","'36291BUX3'","MBS","GNMA I MORTPASS 5% 05/34","30yr",,,,,"5922.43",,,,,,""
"2024-10-02","'31412MXQ6'","MBS","UMBS MORTPASS 5% 06/38","30yr",,,,,"5921.72",,,,,,""
"2024-10-02","'36201DU75'","MBS","GNMA I 5.5% 08/37","30yr",,,,,"5915.25",,,,,,""
"2024-10-02","'36230KL66'","MBS","GNMA I MORTPASS 4% 10/40","30yr",,,,,"5909.41",,,,,,""
"2024-10-02","'31419AKV8'","MBS","UMBS MORTPASS 4% 05/25","15yr",,,,,"5903.59",,,,,,""
"2024-10-02","'3138ABFT1'","MBS","UMBS MORTPASS 3.5% 05/26","15yr",,,,,"5897.83",,,,,,""
"2024-10-02","'3620A8UH4'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"5888.30",,,,,,""
"2024-10-02","'36296DX52'","MBS","GNMA I MORTPASS 5% 04/38","30yr",,,,,"5888.08",,,,,,""
"2024-10-02","'3138ER2U3'","MBS","UMBS MORTPASS 3% 01/32","15yr",,,,,"5887.43",,,,,,""
"2024-10-02","'36176QN75'","MBS","GNMA I MORTPASS 4% 01/42","30yr",,,,,"5885.44",,,,,,""
"2024-10-02","'31371PB66'","MBS","UMBS MORTPASS 6.5% 12/28","Other",,,,,"5879.36",,,,,,""
"2024-10-02","'36200WPZ8'","MBS","GNMA I MORTPASS 5% 03/34","30yr",,,,,"5876.34",,,,,,""
"2024-10-02","'3140J8GR8'","MBS","UMBS MORTPASS 4% 05/33","15yr",,,,,"5868.32",,,,,,""
"2024-10-02","'3140JXUR7'","MBS","UMBS MORTPASS 2% 09/34","15yr",,,,,"5862.53",,,,,,""
"2024-10-02","'36202XZK6'","MBS","GNMA I MORTPASS 5% 06/33","30yr",,,,,"5856.26",,,,,,""
"2024-10-02","'31418BY91'","MBS","UMBS MORTPASS 4.5% 02/46","30yr",,,,,"5853.85",,,,,,""
"2024-10-02","'3138EGPL2'","MBS","UMBS MORTPASS 4% 12/24","15yr",,,,,"5840.75",,,,,,"Y"
"2024-10-02","'31418BMC7'","MBS","UMBS MORTPASS 3% 01/25","Other",,,,,"5839.16",,,,,,""
"2024-10-02","'36207QWW3'","MBS","GNMA I MORTPASS 6% 01/39","30yr",,,,,"5837.81",,,,,,""
"2024-10-02","'3132A9Y76'","MBS","UMBS MORTPASS 5.5% 08/27","Other",,,,,"5834.52",,,,,,""
"2024-10-02","'36291UNE1'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"5834.11",,,,,,""
"2024-10-02","'3140GWFR9'","MBS","UMBS MORTPASS 3.5% 08/47","30yr",,,,,"5828.38",,,,,,""
"2024-10-02","'36296MHC5'","MBS","GNMA I 4.5% 04/39","30yr",,,,,"5800.92",,,,,,""
"2024-10-02","'36176QXS8'","MBS","GNMA I 3.5% 11/41","30yr",,,,,"5760.11",,,,,,""
"2024-10-02","'3138X6GP4'","MBS","UMBS MORTPASS 3.5% 03/29","15yr",,,,,"5749.69",,,,,,""
"2024-10-02","'3132A9LL9'","MBS","UMBS MORTPASS 3% 05/26","15yr",,,,,"5742.42",,,,,,""
"2024-10-02","'3138ERD49'","MBS","UMBS MORTPASS 4% 03/30","15yr",,,,,"5714.86",,,,,,""
"2024-10-02","'31418CDL5'","MBS","UMBS MORTPASS 3% 11/46","30yr",,,,,"5712.72",,,,,,""
"2024-10-02","'3131WJRL9'","MBS","UMBS MORTPASS 6.5% 04/37","30yr",,,,,"5709.23",,,,,,""
"2024-10-02","'3131WFBA8'","MBS","UMBS MORTPASS 6.5% 11/34","30yr",,,,,"5705.91",,,,,,""
"2024-10-02","'3138YDP52'","MBS","UMBS MORTPASS 3.5% 01/45","30yr",,,,,"5697.49",,,,,,""
"2024-10-02","'3138XK6S8'","MBS","UMBS MORTPASS 3.5% 06/44","30yr",,,,,"5677.86",,,,,,""
"2024-10-02","'36176HTH7'","MBS","GNMA I 3.5% 05/42","30yr",,,,,"5672.73",,,,,,""
"2024-10-02","'3138LTBL1'","MBS","UMBS MORTPASS 3% 05/27","15yr",,,,,"5672.32",,,,,,""
"2024-10-02","'3138YWP68'","MBS","UMBS MORTPASS 2.5% 09/25","Other",,,,,"5665.09",,,,,,""
"2024-10-02","'36202DWS6'","MBS","GNMA II MORTPASS 4% 02/33","30yr",,,,,"5662.37",,,,,,""
"2024-10-02","'3138EHUF7'","MBS","UMBS MORTPASS 3% 03/27","15yr",,,,,"5661.76",,,,,,""
"2024-10-02","'3140GXUG4'","MBS","UMBS MORTPASS 3% 11/47","30yr",,,,,"5659.19",,,,,,""
"2024-10-02","'3138AVRU1'","MBS","UMBS MORTPASS 4% 10/26","15yr",,,,,"5654.77",,,,,,""
"2024-10-02","'31329K2Z6'","MBS","UMBS MORTPASS 3% 11/25","15yr",,,,,"5589.93",,,,,,""
"2024-10-02","'36200MY31'","MBS","GNMA I MORTPASS 5% 10/33","30yr",,,,,"5578.86",,,,,,""
"2024-10-02","'3131X5MD1'","MBS","UMBS MORTPASS 4.5% 03/25","15yr",,,,,"5574.58",,,,,,""
"2024-10-02","'3132A5DK8'","MBS","UMBS MORTPASS 3% 03/45","30yr",,,,,"5567.72",,,,,,""
"2024-10-02","'3140HLUW4'","MBS","UMBS MORTPASS 3.5% 07/48","30yr",,,,,"5536.02",,,,,,""
"2024-10-02","'36290UGK6'","MBS","GNMA I MORTPASS 6% 09/37","30yr",,,,,"5511.16",,,,,,""
"2024-10-02","'36297BAS0'","MBS","GNMA I 5.5% 09/39","30yr",,,,,"5504.51",,,,,,""
"2024-10-02","'36296LL73'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"5504.20",,,,,,""
"2024-10-02","'3138WHHW5'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"5499.85",,,,,,""
"2024-10-02","'36200NPV7'","MBS","GNMA I MORTPASS 6% 08/34","30yr",,,,,"5488.54",,,,,,""
"2024-10-02","'3131XBLG2'","MBS","UMBS MORTPASS 3.5% 07/30","15yr",,,,,"5484.35",,,,,,""
"2024-10-02","'36211RQT9'","MBS","GNMA I MORTPASS 5% 03/35","30yr",,,,,"5474.59",,,,,,""
"2024-10-02","'3620ABG67'","MBS","GNMA I MORTPASS 4% 11/40","30yr",,,,,"5469.32",,,,,,""
"2024-10-02","'36202EJG5'","MBS","GNMA II MORTPASS 5% 06/36","30yr",,,,,"5460.80",,,,,,""
"2024-10-02","'31371NSN6'","MBS","UMBS MORTPASS 5.5% 03/28","Other",,,,,"5453.83",,,,,,""
"2024-10-02","'31371N7M1'","MBS","UMBS MORTPASS 6% 11/28","Other",,,,,"5440.95",,,,,,""
"2024-10-02","'3140FRQB4'","MBS","UMBS MORTPASS 4.5% 01/47","30yr",,,,,"5437.85",,,,,,""
"2024-10-02","'31418ACQ9'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"5418.74",,,,,,""
"2024-10-02","'36177SKT5'","MBS","GNMA I MORTPASS 3% 07/42","30yr",,,,,"5408.20",,,,,,""
"2024-10-02","'3138WDJ44'","MBS","UMBS MORTPASS 4.5% 11/44","30yr",,,,,"5398.19",,,,,,""
"2024-10-02","'3131XTVC1'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"5393.84",,,,,,""
"2024-10-02","'3620ALG40'","MBS","GNMA I MORTPASS 4% 06/41","30yr",,,,,"5376.28",,,,,,""
"2024-10-02","'36297H4H8'","MBS","GNMA I MORTPASS 4% 05/39","30yr",,,,,"5362.22",,,,,,""
"2024-10-02","'36178QEB4'","MBS","GNMA I MORTPASS 3% 08/42","30yr",,,,,"5358.02",,,,,,""
"2024-10-02","'31419DMQ1'","MBS","UMBS MORTPASS 3.5% 09/25","15yr",,,,,"5355.14",,,,,,""
"2024-10-02","'3132ACRU6'","MBS","UMBS MORTPASS 4% 08/48","30yr",,,,,"5353.74",,,,,,""
"2024-10-02","'36297FE24'","MBS","GNMA I 5.5% 08/39","30yr",,,,,"5349.14",,,,,,""
"2024-10-02","'36176WR37'","MBS","GNMA I MORTPASS 4% 12/41","30yr",,,,,"5316.80",,,,,,""
"2024-10-02","'36212URV5'","MBS","GNMA I 4.5% 11/35","30yr",,,,,"5297.18",,,,,,""
"2024-10-02","'36202EAX7'","MBS","GNMA II 4.5% 10/34","30yr",,,,,"5292.58",,,,,,""
"2024-10-02","'36290YXB9'","MBS","GNMA I MORTPASS 5% 11/33","30yr",,,,,"5285.20",,,,,,""
"2024-10-02","'3131WECP7'","MBS","UMBS MORTPASS 5.5% 05/34","30yr",,,,,"5283.23",,,,,,""
"2024-10-02","'36176USJ5'","MBS","GNMA I MORTPASS 4% 04/42","30yr",,,,,"5280.39",,,,,,""
"2024-10-02","'3620ABDP8'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"5249.71",,,,,,""
"2024-10-02","'36294VRC6'","MBS","GNMA I MORTPASS 6% 11/37","30yr",,,,,"5236.19",,,,,,""
"2024-10-02","'31416WES7'","MBS","UMBS MORTPASS 4% 05/25","15yr",,,,,"5235.44",,,,,,""
"2024-10-02","'36202DZE4'","MBS","GNMA II 4.5% 09/33","30yr",,,,,"5230.37",,,,,,""
"2024-10-02","'3140X4LH7'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"5222.59",,,,,,""
"2024-10-02","'3138XSQH3'","MBS","UMBS MORTPASS 2% 07/29","15yr",,,,,"5207.70",,,,,,""
"2024-10-02","'3132A73R0'","MBS","UMBS MORTPASS 2.5% 03/25","Other",,,,,"5206.36",,,,,,""
"2024-10-02","'3131XTNW6'","MBS","UMBS MORTPASS 4% 11/45","30yr",,,,,"5197.15",,,,,,""
"2024-10-02","'36294V7E4'","MBS","GNMA I 5.5% 01/37","30yr",,,,,"5182.79",,,,,,""
"2024-10-02","'31418MRZ7'","MBS","UMBS MORTPASS 4% 12/24","15yr",,,,,"5173.24",,,,,,""
"2024-10-02","'36200MQ71'","MBS","GNMA I 4.5% 07/33","30yr",,,,,"5169.42",,,,,,""
"2024-10-02","'36176KEA1'","MBS","GNMA I MORTPASS 4% 07/41","30yr",,,,,"5151.90",,,,,,""
"2024-10-02","'31368HME0'","MBS","UMBS MORTPASS 5% 03/35","30yr",,,,,"5140.12",,,,,,""
"2024-10-02","'3138X2F82'","MBS","UMBS MORTPASS 2.5% 08/28","15yr",,,,,"5124.99",,,,,,""
"2024-10-02","'36179Q3G4'","MBS","GNMA II 2.5% 02/45","30yr",,,,,"5123.51",,,,,,""
"2024-10-02","'36292HRD7'","MBS","GNMA I MORTPASS 5% 10/35","30yr",,,,,"5121.71",,,,,,""
"2024-10-02","'3138ENXC8'","MBS","UMBS MORTPASS 3.5% 11/29","15yr",,,,,"5114.41",,,,,,""
