"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-09-04","'3131X5GB2'","MBS","UMBS MORTPASS 4.5% 12/24","15yr",,,,,"4114.42",,,,,,""
"2024-09-04","'3131X9YS7'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"4098.61",,,,,,""
"2024-09-04","'3140Q9QP1'","MBS","UMBS MORTPASS 4% 08/33","15yr",,,,,"4096.63",,,,,,""
"2024-09-04","'31415TCM0'","MBS","UMBS MORTPASS 6.5% 10/38","30yr",,,,,"4076.50",,,,,,""
"2024-09-04","'3131WN4N1'","MBS","UMBS MORTPASS 5.5% 03/40","30yr",,,,,"4070.67",,,,,,""
"2024-09-04","'3138ETXC5'","MBS","UMBS MORTPASS 3% 03/29","15yr",,,,,"4064.71",,,,,,""
"2024-09-04","'3131XAEM9'","MBS","UMBS MORTPASS 3% 02/29","15yr",,,,,"4052.34",,,,,,""
"2024-09-04","'31412QZZ5'","MBS","UMBS MORTPASS 4% 01/25","15yr",,,,,"4036.15",,,,,,""
"2024-09-04","'36291URZ0'","MBS","GNMA I 5.5% 11/36","30yr",,,,,"4024.51",,,,,,""
"2024-09-04","'31417URN7'","MBS","UMBS MORTPASS 4.5% 11/24","15yr",,,,,"4018.86",,,,,,""
"2024-09-04","'3138EQLN0'","MBS","UMBS MORTPASS 3% 11/27","15yr",,,,,"4012.93",,,,,,""
"2024-09-04","'3131XATC5'","MBS","UMBS MORTPASS 3% 08/29","15yr",,,,,"4008.45",,,,,,""
"2024-09-04","'3140HESZ6'","MBS","UMBS MORTPASS 4% 10/48","30yr",,,,,"4003.72",,,,,,""
"2024-09-04","'3138XJY35'","MBS","UMBS MORTPASS 2.5% 11/29","15yr",,,,,"3992.84",,,,,,""
"2024-09-04","'31418PFK6'","MBS","UMBS MORTPASS 4% 02/25","15yr",,,,,"3973.39",,,,,,""
"2024-09-04","'3131WDSJ6'","MBS","UMBS MORTPASS 5.5% 01/34","30yr",,,,,"3969.19",,,,,,""
"2024-09-04","'3620A15C8'","MBS","GNMA I MORTPASS 5% 06/39","30yr",,,,,"3953.10",,,,,,""
"2024-09-04","'3140X9RY3'","MBS","UMBS MORTPASS 5% 05/50","30yr",,,,,"3949.26",,,,,,""
"2024-09-04","'31407TGA2'","MBS","UMBS MORTPASS 5% 08/35","30yr",,,,,"3946.78",,,,,,""
"2024-09-04","'31418NYF1'","MBS","UMBS MORTPASS 4% 02/25","15yr",,,,,"3939.94",,,,,,""
"2024-09-04","'36291FYA0'","MBS","GNMA I 5.5% 04/34","30yr",,,,,"3929.42",,,,,,""
"2024-09-04","'36213WAJ5'","MBS","GNMA I MORTPASS 5% 05/34","30yr",,,,,"3928.96",,,,,,""
"2024-09-04","'36291LML6'","MBS","GNMA I 5.5% 10/35","30yr",,,,,"3928.22",,,,,,""
"2024-09-04","'31412XFF6'","MBS","UMBS MORTPASS 6% 06/37","30yr",,,,,"3923.90",,,,,,""
"2024-09-04","'3138WHLU4'","MBS","UMBS MORTPASS 3% 07/46","30yr",,,,,"3904.85",,,,,,""
"2024-09-04","'3132A5HH1'","MBS","UMBS MORTPASS 4.5% 08/47","30yr",,,,,"3890.55",,,,,,""
"2024-09-04","'36295H4Q0'","MBS","GNMA I MORTPASS 5% 07/37","30yr",,,,,"3888.17",,,,,,""
"2024-09-04","'36201FFC6'","MBS","GNMA I MORTPASS 6% 01/39","30yr",,,,,"3885.73",,,,,,""
"2024-09-04","'31418BX84'","MBS","UMBS MORTPASS 3.5% 12/25","Other",,,,,"3875.71",,,,,,""
"2024-09-04","'3138AQAF3'","MBS","UMBS MORTPASS 3% 09/26","15yr",,,,,"3868.60",,,,,,""
"2024-09-04","'36200NG88'","MBS","GNMA I MORTPASS 5% 04/34","30yr",,,,,"3862.32",,,,,,""
"2024-09-04","'36296FTA1'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"3856.73",,,,,,""
"2024-09-04","'36179RXF1'","MBS","GNMA II 4.5% 01/46","30yr",,,,,"3825.92",,,,,,""
"2024-09-04","'36295FJF2'","MBS","GNMA I 5.5% 05/37","30yr",,,,,"3816.11",,,,,,""
"2024-09-04","'3131WLJS8'","MBS","UMBS MORTPASS 6.5% 05/38","30yr",,,,,"3803.66",,,,,,""
"2024-09-04","'36241KJC3'","MBS","GNMA II MORTPASS 4% 08/35","30yr",,,,,"3788.80",,,,,,""
"2024-09-04","'36207QF36'","MBS","GNMA I MORTPASS 4% 02/42","30yr",,,,,"3788.09",,,,,,""
"2024-09-04","'36179TJ48'","MBS","GNMA II MORTPASS 6% 10/47","30yr",,,,,"3768.30",,,,,,""
"2024-09-04","'3132A8CL1'","MBS","UMBS MORTPASS 2.5% 08/25","Other",,,,,"3734.00",,,,,,""
"2024-09-04","'31403JRZ1'","MBS","UMBS MORTPASS 5% 11/33","30yr",,,,,"3722.54",,,,,,""
"2024-09-04","'3138ELRB1'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"3713.71",,,,,,""
"2024-09-04","'3620A46S6'","MBS","GNMA I 5.5% 06/39","30yr",,,,,"3692.88",,,,,,""
"2024-09-04","'36296FTR4'","MBS","GNMA I MORTPASS 5% 07/39","30yr",,,,,"3678.54",,,,,,""
"2024-09-04","'36296SQC2'","MBS","GNMA I MORTPASS 5% 04/39","30yr",,,,,"3667.37",,,,,,""
"2024-09-04","'3131X62L3'","MBS","UMBS MORTPASS 3% 08/26","15yr",,,,,"3662.27",,,,,,""
"2024-09-04","'3131WMWL6'","MBS","UMBS MORTPASS 5% 05/39","30yr",,,,,"3660.15",,,,,,""
"2024-09-04","'3138M0B25'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"3632.85",,,,,,""
"2024-09-04","'31419FCP9'","MBS","UMBS MORTPASS 4% 06/26","15yr",,,,,"3614.75",,,,,,""
"2024-09-04","'36225BUY2'","MBS","GNMA I 5.5% 09/32","30yr",,,,,"3605.34",,,,,,""
"2024-09-04","'31417TNN4'","MBS","UMBS MORTPASS 4% 01/25","15yr",,,,,"3603.69",,,,,,""
"2024-09-04","'31417W3R0'","MBS","UMBS MORTPASS 4.5% 02/25","15yr",,,,,"3601.53",,,,,,""
"2024-09-04","'31418QYC1'","MBS","UMBS MORTPASS 4.5% 02/25","15yr",,,,,"3588.44",,,,,,""
"2024-09-04","'31412QRQ4'","MBS","UMBS MORTPASS 4% 11/24","15yr",,,,,"3582.37",,,,,,""
"2024-09-04","'3620A5XC8'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"3574.89",,,,,,""
"2024-09-04","'3132A1TW4'","MBS","UMBS MORTPASS 6.5% 05/37","30yr",,,,,"3565.19",,,,,,""
"2024-09-04","'3138EJ6V5'","MBS","UMBS MORTPASS 4% 09/26","15yr",,,,,"3565.12",,,,,,""
"2024-09-04","'36291UM51'","MBS","GNMA I MORTPASS 5% 01/39","30yr",,,,,"3564.90",,,,,,""
"2024-09-04","'36201NCP3'","MBS","GNMA I MORTPASS 5% 02/34","30yr",,,,,"3557.82",,,,,,""
"2024-09-04","'3138AXSM4'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"3544.71",,,,,,""
"2024-09-04","'36295S3B0'","MBS","GNMA I MORTPASS 5% 01/38","30yr",,,,,"3543.70",,,,,,""
"2024-09-04","'36292HSF1'","MBS","GNMA I MORTPASS 5% 10/35","30yr",,,,,"3538.26",,,,,,""
"2024-09-04","'3132A8RY7'","MBS","UMBS MORTPASS 3.5% 04/27","Other",,,,,"3533.83",,,,,,""
"2024-09-04","'3131XAPE5'","MBS","UMBS MORTPASS 3% 07/29","15yr",,,,,"3533.16",,,,,,""
"2024-09-04","'31412WN28'","MBS","UMBS MORTPASS 6% 06/37","30yr",,,,,"3523.64",,,,,,""
"2024-09-04","'36294V6G0'","MBS","GNMA I 5.5% 12/36","30yr",,,,,"3523.62",,,,,,""
"2024-09-04","'31404JQ99'","MBS","UMBS MORTPASS 5% 03/34","30yr",,,,,"3517.02",,,,,,""
"2024-09-04","'3622A2A77'","MBS","GNMA II 3.5% 06/42","30yr",,,,,"3515.77",,,,,,""
"2024-09-04","'31418AD39'","MBS","UMBS MORTPASS 3.5% 03/27","15yr",,,,,"3512.00",,,,,,""
"2024-09-04","'36295YXW8'","MBS","GNMA I MORTPASS 5% 04/38","30yr",,,,,"3508.49",,,,,,""
"2024-09-04","'31418NG46'","MBS","UMBS MORTPASS 4% 01/25","15yr",,,,,"3505.07",,,,,,""
"2024-09-04","'3140QAUD0'","MBS","UMBS MORTPASS 3.5% 04/34","15yr",,,,,"3497.64",,,,,,""
"2024-09-04","'3140Q7FW2'","MBS","UMBS MORTPASS 3.5% 05/47","30yr",,,,,"3482.33",,,,,,""
"2024-09-04","'3138W9KG4'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"3476.70",,,,,,""
"2024-09-04","'36297BAU5'","MBS","GNMA I 5.5% 02/39","30yr",,,,,"3473.50",,,,,,""
"2024-09-04","'36291GTY2'","MBS","GNMA I MORTPASS 5% 02/34","30yr",,,,,"3457.75",,,,,,""
"2024-09-04","'3132A3EG1'","MBS","UMBS MORTPASS 4.5% 11/39","30yr",,,,,"3453.11",,,,,,""
"2024-09-04","'36295KU27'","MBS","GNMA I MORTPASS 5% 08/38","30yr",,,,,"3435.32",,,,,,""
"2024-09-04","'3138A2CT4'","MBS","UMBS MORTPASS 3.5% 12/25","15yr",,,,,"3431.28",,,,,,""
"2024-09-04","'36292GEK7'","MBS","GNMA I 5.5% 09/35","30yr",,,,,"3376.83",,,,,,""
"2024-09-04","'3138WAVV6'","MBS","UMBS MORTPASS 3% 01/29","15yr",,,,,"3370.72",,,,,,""
"2024-09-04","'36294UUW0'","MBS","GNMA I 3.5% 03/42","30yr",,,,,"3359.32",,,,,,""
"2024-09-04","'36294NMU9'","MBS","GNMA I 5.5% 09/36","30yr",,,,,"3358.00",,,,,,""
"2024-09-04","'31418BLV6'","MBS","UMBS MORTPASS 2.5% 01/25","Other",,,,,"3343.04",,,,,,""
"2024-09-04","'3138X4DX5'","MBS","UMBS MORTPASS 3% 09/28","15yr",,,,,"3336.72",,,,,,""
"2024-09-04","'36291LGN9'","MBS","GNMA I MORTPASS 5% 03/35","30yr",,,,,"3287.64",,,,,,""
"2024-09-04","'31413J5C4'","MBS","UMBS MORTPASS 6.5% 10/37","30yr",,,,,"3284.47",,,,,,""
"2024-09-04","'31412QE62'","MBS","UMBS MORTPASS 4.5% 08/39","30yr",,,,,"3284.24",,,,,,""
"2024-09-04","'3132A2QS4'","MBS","UMBS MORTPASS 5.5% 02/38","30yr",,,,,"3278.93",,,,,,""
"2024-09-04","'31410LXM9'","MBS","UMBS MORTPASS 4% 04/34","15yr",,,,,"3267.64",,,,,,""
"2024-09-04","'3138ENZ36'","MBS","UMBS MORTPASS 3.5% 12/29","15yr",,,,,"3257.35",,,,,,""
"2024-09-04","'36295W2L0'","MBS","GNMA I 5.5% 03/39","30yr",,,,,"3251.75",,,,,,""
"2024-09-04","'3132A6XQ1'","MBS","UMBS MORTPASS 4% 07/25","15yr",,,,,"3249.24",,,,,,""
"2024-09-04","'36294SGN1'","MBS","GNMA I 5.5% 12/36","30yr",,,,,"3232.17",,,,,,""
"2024-09-04","'3131WJG23'","MBS","UMBS MORTPASS 6% 01/37","30yr",,,,,"3212.86",,,,,,""
"2024-09-04","'36291JEN6'","MBS","GNMA I MORTPASS 5% 02/34","30yr",,,,,"3210.74",,,,,,""
"2024-09-04","'3131XA6X4'","MBS","UMBS MORTPASS 2.5% 03/25","Other",,,,,"3188.30",,,,,,""
"2024-09-04","'3138ET5W2'","MBS","UMBS MORTPASS 4.5% 05/46","30yr",,,,,"3166.68",,,,,,""
"2024-09-04","'36296RG76'","MBS","GNMA I MORTPASS 5% 11/38","30yr",,,,,"3163.96",,,,,,""
"2024-09-04","'36178YWW1'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"3163.17",,,,,,""
"2024-09-04","'3138EP3R3'","MBS","UMBS MORTPASS 2.5% 11/24","Other",,,,,"3149.27",,,,,,""
"2024-09-04","'36176CZA6'","MBS","GNMA I 3.5% 05/42","30yr",,,,,"3130.97",,,,,,""
"2024-09-04","'36241KDJ4'","MBS","GNMA I MORTPASS 5% 04/35","30yr",,,,,"3130.34",,,,,,""
"2024-09-04","'31419EXK0'","MBS","UMBS MORTPASS 3.5% 09/25","15yr",,,,,"3121.77",,,,,,""
"2024-09-04","'3131WJJZ7'","MBS","UMBS MORTPASS 6% 01/37","30yr",,,,,"3114.54",,,,,,""
"2024-09-04","'31418AJV1'","MBS","UMBS MORTPASS 3% 09/42","30yr",,,,,"3113.36",,,,,,""
"2024-09-04","'31417SXG0'","MBS","UMBS MORTPASS 4% 11/24","15yr",,,,,"3090.35",,,,,,""
"2024-09-04","'31406BCY4'","MBS","UMBS MORTPASS 5.5% 01/35","30yr",,,,,"3089.64",,,,,,""
"2024-09-04","'3131XAX71'","MBS","UMBS MORTPASS 3.5% 12/24","Other",,,,,"3086.06",,,,,,""
"2024-09-04","'36292HSS3'","MBS","GNMA I MORTPASS 5% 11/35","30yr",,,,,"3083.30",,,,,,""
"2024-09-04","'31417WRC7'","MBS","UMBS MORTPASS 4% 12/24","15yr",,,,,"3071.90",,,,,,""
"2024-09-04","'36290VQ80'","MBS","GNMA I MORTPASS 5% 09/33","30yr",,,,,"3066.09",,,,,,""
"2024-09-04","'36202EDD8'","MBS","GNMA II 4.5% 04/35","30yr",,,,,"3060.72",,,,,,""
"2024-09-04","'36210B3X1'","MBS","GNMA I 4.5% 03/39","30yr",,,,,"3055.78",,,,,,""
"2024-09-04","'36296EAW6'","MBS","GNMA I MORTPASS 5% 05/38","30yr",,,,,"3049.30",,,,,,""
"2024-09-04","'36295GV82'","MBS","GNMA I MORTPASS 5% 08/37","30yr",,,,,"3041.77",,,,,,""
"2024-09-04","'3131WFCN9'","MBS","UMBS MORTPASS 6% 01/35","30yr",,,,,"3039.71",,,,,,""
"2024-09-04","'36202FE44'","MBS","GNMA II 3.5% 02/40","30yr",,,,,"3034.17",,,,,,""
"2024-09-04","'31416W6G2'","MBS","UMBS MORTPASS 3% 11/25","15yr",,,,,"3030.97",,,,,,""
"2024-09-04","'36296AUT9'","MBS","GNMA I MORTPASS 5% 04/38","30yr",,,,,"3016.55",,,,,,""
"2024-09-04","'3132A7ZD6'","MBS","UMBS MORTPASS 2.5% 11/24","Other",,,,,"2984.91",,,,,,""
"2024-09-04","'36202D3V1'","MBS","GNMA II 4.5% 02/34","30yr",,,,,"2981.88",,,,,,""
"2024-09-04","'36290U3H7'","MBS","GNMA I MORTPASS 5% 02/36","30yr",,,,,"2958.48",,,,,,""
"2024-09-04","'31407JB43'","MBS","UMBS MORTPASS 6% 09/26","Other",,,,,"2941.89",,,,,,""
"2024-09-04","'31413BQ61'","MBS","UMBS MORTPASS 6% 09/37","30yr",,,,,"2936.69",,,,,,""
"2024-09-04","'3620A7B53'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"2927.90",,,,,,""
"2024-09-04","'36290UME3'","MBS","GNMA I 5.5% 12/37","30yr",,,,,"2900.29",,,,,,""
"2024-09-04","'36294PBE2'","MBS","GNMA I 5.5% 05/36","30yr",,,,,"2899.95",,,,,,""
"2024-09-04","'31371NBJ3'","MBS","UMBS MORTPASS 6% 03/27","Other",,,,,"2898.73",,,,,,""
"2024-09-04","'36211EMP0'","MBS","GNMA I 4.5% 02/35","30yr",,,,,"2894.09",,,,,,""
"2024-09-04","'3140X6NQ0'","MBS","UMBS MORTPASS 3.5% 08/30","15yr",,,,,"2888.32",,,,,,""
"2024-09-04","'3131X5MW9'","MBS","UMBS MORTPASS 4.5% 03/25","15yr",,,,,"2872.01",,,,,,""
"2024-09-04","'36241KFF0'","MBS","GNMA I MORTPASS 5% 08/35","30yr",,,,,"2871.22",,,,,,""
"2024-09-04","'36295F4B7'","MBS","GNMA I MORTPASS 6% 05/37","30yr",,,,,"2867.35",,,,,,""
"2024-09-04","'3131X5LX8'","MBS","UMBS MORTPASS 4.5% 02/25","15yr",,,,,"2867.01",,,,,,""
"2024-09-04","'3131XAU33'","MBS","UMBS MORTPASS 3% 09/24","Other",,,,,"2854.06",,,,,,""
"2024-09-04","'31371M5Q6'","MBS","UMBS MORTPASS 5.5% 01/27","Other",,,,,"2848.21",,,,,,""
"2024-09-04","'3138WAAD9'","MBS","UMBS MORTPASS 3% 11/28","15yr",,,,,"2842.77",,,,,,""
"2024-09-04","'36225BAP3'","MBS","GNMA I MORTPASS 6% 11/28","30yr",,,,,"2842.35",,,,,,""
"2024-09-04","'31411JG34'","MBS","UMBS MORTPASS 6% 12/36","30yr",,,,,"2838.86",,,,,,""
"2024-09-04","'36202UBV4'","MBS","GNMA I MORTPASS 4% 08/33","30yr",,,,,"2832.10",,,,,,""
"2024-09-04","'3620A46M9'","MBS","GNMA I MORTPASS 6% 06/39","30yr",,,,,"2829.01",,,,,,""
"2024-09-04","'3138ASS29'","MBS","UMBS MORTPASS 3% 09/26","15yr",,,,,"2822.75",,,,,,""
"2024-09-04","'3131X92K9'","MBS","UMBS MORTPASS 3% 11/28","15yr",,,,,"2819.00",,,,,,""
"2024-09-04","'3620A7LV5'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"2816.83",,,,,,""
"2024-09-04","'3138M3YK4'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"2810.42",,,,,,""
"2024-09-04","'31329LFF4'","MBS","UMBS MORTPASS 3% 03/28","15yr",,,,,"2810.07",,,,,,""
"2024-09-04","'3140X6XS5'","MBS","UMBS MORTPASS 4% 03/34","15yr",,,,,"2808.45",,,,,,""
"2024-09-04","'36201TTX5'","MBS","GNMA I MORTPASS 5% 02/36","30yr",,,,,"2795.94",,,,,,""
"2024-09-04","'3138ETZM1'","MBS","UMBS MORTPASS 4% 07/29","15yr",,,,,"2792.81",,,,,,""
"2024-09-04","'3131XADD0'","MBS","UMBS MORTPASS 3.5% 01/29","15yr",,,,,"2789.36",,,,,,""
"2024-09-04","'3140E2G39'","MBS","UMBS MORTPASS 4% 10/45","30yr",,,,,"2789.26",,,,,,""
"2024-09-04","'36291XAQ2'","MBS","GNMA I MORTPASS 5% 05/35","30yr",,,,,"2787.50",,,,,,""
"2024-09-04","'3132A9PA9'","MBS","UMBS MORTPASS 3% 02/29","15yr",,,,,"2784.18",,,,,,""
"2024-09-04","'3138XHCR0'","MBS","UMBS MORTPASS 3% 12/28","15yr",,,,,"2781.58",,,,,,""
"2024-09-04","'3620A6CC9'","MBS","GNMA I MORTPASS 5% 06/39","30yr",,,,,"2772.04",,,,,,""
"2024-09-04","'31371L4L0'","MBS","UMBS MORTPASS 5% 02/25","Other",,,,,"2757.99",,,,,,""
"2024-09-04","'31329KC28'","MBS","UMBS MORTPASS 4% 04/25","Other",,,,,"2750.95",,,,,,""
"2024-09-04","'36295WMC8'","MBS","GNMA I MORTPASS 5% 02/39","30yr",,,,,"2733.76",,,,,,""
"2024-09-04","'31329KG57'","MBS","UMBS MORTPASS 6.5% 07/27","Other",,,,,"2717.90",,,,,,""
"2024-09-04","'36200NTR2'","MBS","GNMA I 4.5% 06/34","30yr",,,,,"2711.62",,,,,,""
"2024-09-04","'31419HCW0'","MBS","UMBS MORTPASS 4% 01/26","15yr",,,,,"2711.60",,,,,,""
"2024-09-04","'3131WLD70'","MBS","UMBS MORTPASS 5.5% 04/38","30yr",,,,,"2711.16",,,,,,""
"2024-09-04","'3140GXYT2'","MBS","UMBS MORTPASS 3% 10/47","30yr",,,,,"2709.66",,,,,,""
"2024-09-04","'3132A7D24'","MBS","UMBS MORTPASS 3% 12/26","15yr",,,,,"2706.52",,,,,,""
"2024-09-04","'3138XFME2'","MBS","UMBS MORTPASS 3% 01/29","15yr",,,,,"2689.52",,,,,,""
"2024-09-04","'36207EKU7'","MBS","GNMA I MORTPASS 5% 11/33","30yr",,,,,"2688.84",,,,,,""
"2024-09-04","'3138X6A54'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"2676.69",,,,,,""
"2024-09-04","'36200AJS9'","MBS","GNMA I MORTPASS 6% 12/32","30yr",,,,,"2666.59",,,,,,""
"2024-09-04","'3140Q95C3'","MBS","UMBS MORTPASS 4.5% 11/48","30yr",,,,,"2658.70",,,,,,""
"2024-09-04","'36241KGD4'","MBS","GNMA II 4.5% 09/35","30yr",,,,,"2638.90",,,,,,""
"2024-09-04","'3140HEQ88'","MBS","UMBS MORTPASS 4% 06/48","30yr",,,,,"2634.63",,,,,,""
"2024-09-04","'36295NYD3'","MBS","GNMA I MORTPASS 6% 03/38","30yr",,,,,"2630.50",,,,,,""
"2024-09-04","'31417D6A6'","MBS","UMBS MORTPASS 3% 12/27","15yr",,,,,"2609.91",,,,,,""
"2024-09-04","'36292CAG9'","MBS","GNMA I MORTPASS 5% 06/35","30yr",,,,,"2607.73",,,,,,""
"2024-09-04","'3620AGN50'","MBS","GNMA I MORTPASS 5% 04/40","30yr",,,,,"2586.61",,,,,,""
"2024-09-04","'31414EQB3'","MBS","UMBS MORTPASS 6% 06/38","30yr",,,,,"2578.17",,,,,,""
"2024-09-04","'3131WPCZ0'","MBS","UMBS MORTPASS 4.5% 05/40","30yr",,,,,"2577.04",,,,,,""
"2024-09-04","'36291DNR0'","MBS","GNMA I MORTPASS 5% 04/34","30yr",,,,,"2571.71",,,,,,""
"2024-09-04","'36180JT61'","MBS","GNMA I MORTPASS 4% 09/43","30yr",,,,,"2567.59",,,,,,""
"2024-09-04","'3140FCXJ2'","MBS","UMBS MORTPASS 4.5% 07/46","30yr",,,,,"2547.43",,,,,,""
"2024-09-04","'3140JGYD1'","MBS","UMBS MORTPASS 3.5% 09/33","15yr",,,,,"2535.06",,,,,,""
"2024-09-04","'3131X6W63'","MBS","UMBS MORTPASS 3% 07/26","15yr",,,,,"2529.22",,,,,,""
"2024-09-04","'3138M8G98'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"2528.99",,,,,,""
"2024-09-04","'3140J9GQ8'","MBS","UMBS MORTPASS 4% 09/33","15yr",,,,,"2522.19",,,,,,""
"2024-09-04","'3138EH5B4'","MBS","UMBS MORTPASS 3.5% 05/27","15yr",,,,,"2510.35",,,,,,""
"2024-09-04","'31419BDY8'","MBS","UMBS MORTPASS 3% 10/25","15yr",,,,,"2494.33",,,,,,""
"2024-09-04","'36291XX61'","MBS","GNMA I MORTPASS 5% 03/35","30yr",,,,,"2491.34",,,,,,""
"2024-09-04","'31329KJ88'","MBS","UMBS MORTPASS 6.5% 07/28","Other",,,,,"2489.91",,,,,,""
"2024-09-04","'31406XDV1'","MBS","UMBS MORTPASS 5% 04/35","30yr",,,,,"2482.42",,,,,,""
"2024-09-04","'3138ETAY2'","MBS","UMBS MORTPASS 4.5% 01/27","15yr",,,,,"2478.79",,,,,,""
"2024-09-04","'3138E0SS9'","MBS","UMBS MORTPASS 4% 12/26","15yr",,,,,"2478.30",,,,,,""
"2024-09-04","'3131XALW9'","MBS","UMBS MORTPASS 3% 05/29","15yr",,,,,"2465.45",,,,,,""
"2024-09-04","'31371PA83'","MBS","UMBS MORTPASS 6.5% 11/28","Other",,,,,"2456.48",,,,,,""
"2024-09-04","'36295TTJ3'","MBS","GNMA I MORTPASS 5% 02/38","30yr",,,,,"2453.29",,,,,,""
"2024-09-04","'3138LQSX3'","MBS","UMBS MORTPASS 3% 06/27","15yr",,,,,"2434.98",,,,,,""
"2024-09-04","'3138YRCW6'","MBS","UMBS MORTPASS 3.5% 06/30","15yr",,,,,"2433.89",,,,,,""
"2024-09-04","'36200J3M0'","MBS","GNMA I 5.5% 05/37","30yr",,,,,"2429.65",,,,,,""
"2024-09-04","'31418U5M2'","MBS","UMBS MORTPASS 4% 07/25","15yr",,,,,"2429.03",,,,,,""
"2024-09-04","'31419KKX2'","MBS","UMBS MORTPASS 3% 11/25","15yr",,,,,"2428.09",,,,,,""
"2024-09-04","'3138ANZ89'","MBS","UMBS MORTPASS 3% 08/26","15yr",,,,,"2425.43",,,,,,""
"2024-09-04","'31402J6S1'","MBS","UMBS MORTPASS 5% 08/33","30yr",,,,,"2417.98",,,,,,""
"2024-09-04","'36296AVX9'","MBS","GNMA I MORTPASS 6% 04/38","30yr",,,,,"2414.73",,,,,,""
"2024-09-04","'31417WCM1'","MBS","UMBS MORTPASS 4.5% 12/24","15yr",,,,,"2413.48",,,,,,""
"2024-09-04","'36296MMD7'","MBS","GNMA I MORTPASS 6% 09/38","30yr",,,,,"2397.86",,,,,,""
"2024-09-04","'31402HGD7'","MBS","UMBS MORTPASS 5% 07/33","30yr",,,,,"2383.26",,,,,,""
"2024-09-04","'31418NYE4'","MBS","UMBS MORTPASS 4% 02/25","15yr",,,,,"2382.64",,,,,,""
"2024-09-04","'31418DBX9'","MBS","UMBS MORTPASS 3% 03/29","Other",,,,,"2382.35",,,,,,""
"2024-09-04","'36202D6S5'","MBS","GNMA II 4.5% 07/34","30yr",,,,,"2379.08",,,,,,""
"2024-09-04","'3131XTMN7'","MBS","UMBS MORTPASS 4.5% 10/45","30yr",,,,,"2362.10",,,,,,""
"2024-09-04","'3131XBQU6'","MBS","UMBS MORTPASS 3.5% 08/30","15yr",,,,,"2361.24",,,,,,""
"2024-09-04","'31329KZ80'","MBS","UMBS MORTPASS 4% 06/25","15yr",,,,,"2349.44",,,,,,""
"2024-09-04","'36296PMG3'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"2344.01",,,,,,""
"2024-09-04","'36290UL95'","MBS","GNMA I MORTPASS 6% 12/37","30yr",,,,,"2337.46",,,,,,""
"2024-09-04","'31406NYB4'","MBS","UMBS MORTPASS 5% 05/35","30yr",,,,,"2337.20",,,,,,""
"2024-09-04","'36291BDT1'","MBS","GNMA I MORTPASS 5% 01/34","30yr",,,,,"2329.69",,,,,,""
"2024-09-04","'36200NZR5'","MBS","GNMA I MORTPASS 5% 08/34","30yr",,,,,"2329.10",,,,,,""
"2024-09-04","'3138LRBF8'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"2328.71",,,,,,""
"2024-09-04","'36176ATS8'","MBS","GNMA I MORTPASS 4% 07/41","30yr",,,,,"2326.99",,,,,,""
"2024-09-04","'36297C4Q9'","MBS","GNMA I MORTPASS 6% 02/39","30yr",,,,,"2323.44",,,,,,""
"2024-09-04","'31411CAR2'","MBS","UMBS MORTPASS 6% 10/36","30yr",,,,,"2298.49",,,,,,""
"2024-09-04","'36202D5P2'","MBS","GNMA II 4.5% 05/34","30yr",,,,,"2294.93",,,,,,""
"2024-09-04","'3132A7S77'","MBS","UMBS MORTPASS 4% 11/28","15yr",,,,,"2293.99",,,,,,""
"2024-09-04","'36296CEW6'","MBS","GNMA I 5.5% 06/38","30yr",,,,,"2293.07",,,,,,""
"2024-09-04","'3131X7UL0'","MBS","UMBS MORTPASS 3% 06/27","15yr",,,,,"2290.15",,,,,,""
"2024-09-04","'31407NP72'","MBS","UMBS MORTPASS 5% 08/35","30yr",,,,,"2280.97",,,,,,""
"2024-09-04","'31329KKL7'","MBS","UMBS MORTPASS 5% 12/28","Other",,,,,"2271.49",,,,,,""
"2024-09-04","'36291LFV2'","MBS","GNMA I MORTPASS 5% 02/35","30yr",,,,,"2270.98",,,,,,""
"2024-09-04","'36292CQA5'","MBS","GNMA I 5.5% 07/35","30yr",,,,,"2269.11",,,,,,""
"2024-09-04","'36296CBT6'","MBS","GNMA I MORTPASS 5% 05/38","30yr",,,,,"2267.91",,,,,,""
